chrom	start_window	end_window	perc_te
Tfas_chr3	24000001	25000000	62.7239
Tfas_chr3	25000001	26000000	57.240100000000005
Tfas_chr3	26000001	27000000	34.7249
Tfas_chr3	27000001	28000000	31.6835
Tfas_chr3	28000001	29000000	27.1513
Tfas_chr3	29000001	30000000	24.238100000000003
Tfas_chr3	30000001	31000000	31.908199999999997
Tfas_chr3	31000001	32000000	4.0262
Tfas_chr4	1	1000000	22.047
Tfas_chr4	1000001	2000000	37.7549
Tfas_chr4	2000001	3000000	54.5568
Tfas_chr4	3000001	4000000	56.7553
Tfas_chr4	4000001	5000000	62.435399999999994
Tfas_chr4	5000001	6000000	69.1238
Tfas_chr4	6000001	7000000	75.5412
Tfas_chr4	7000001	8000000	73.0783
Tfas_chr4	8000001	9000000	71.7114
Tfas_chr4	9000001	10000000	73.0433
Tfas_chr4	10000001	11000000	79.3554
Tfas_chr4	11000001	12000000	77.3689
Tfas_chr4	12000001	13000000	77.0356
Tfas_chr4	13000001	14000000	76.4273
Tfas_chr4	14000001	15000000	77.2367
Tfas_chr4	15000001	16000000	76.7196
Tfas_chr4	16000001	17000000	77.4065
Tfas_chr4	17000001	18000000	73.3416
Tfas_chr4	18000001	19000000	75.4963
Tfas_chr4	19000001	20000000	68.80810000000001
Tfas_chr4	20000001	21000000	61.528400000000005
Tfas_chr4	21000001	22000000	69.0265
Tfas_chr4	22000001	23000000	52.566100000000006
Tfas_chr4	23000001	24000000	50.110600000000005
Tfas_chr4	24000001	25000000	39.3133
Tfas_chr4	25000001	26000000	38.1562
Tfas_chr4	26000001	27000000	27.888099999999998
Tfas_chr4	27000001	28000000	24.7957
Tfas_chr4	28000001	29000000	27.5705
Tfas_chr4	29000001	30000000	34.7483
Tfas_chr4	30000001	31000000	30.717499999999998
Tfas_chr5	1	1000000	20.2811
Tfas_chr5	1000001	2000000	23.8266
Tfas_chr5	2000001	3000000	27.564300000000003
Tfas_chr5	3000001	4000000	42.0073
Tfas_chr5	4000001	5000000	49.025400000000005
Tfas_chr5	5000001	6000000	63.2205
Tfas_chr5	6000001	7000000	72.7336
Tfas_chr5	7000001	8000000	71.47710000000001
Tfas_chr5	8000001	9000000	72.6117
Tfas_chr5	9000001	10000000	78.8323
Tfas_chr5	10000001	11000000	74.41919999999999
Tfas_chr5	11000001	12000000	81.0116
Tfas_chr5	12000001	13000000	85.3999
Tfas_chr5	13000001	14000000	84.4832
Tfas_chr5	14000001	15000000	81.9294
Tfas_chr5	15000001	16000000	82.30239999999999
Tfas_chr5	16000001	17000000	77.0421
Tfas_chr5	17000001	18000000	84.16890000000001
Tfas_chr5	18000001	19000000	78.9122
Tfas_chr5	19000001	20000000	78.3849
Tfas_chr5	20000001	21000000	77.5774
Tfas_chr5	21000001	22000000	71.2368
Tfas_chr5	22000001	23000000	72.3508
Tfas_chr5	23000001	24000000	65.145
Tfas_chr5	24000001	25000000	70.5989
Tfas_chr5	25000001	26000000	61.8359
Tfas_chr5	26000001	27000000	52.3823
Tfas_chr5	27000001	28000000	38.940799999999996
Tfas_chr5	28000001	29000000	23.0336
Tfas_chr5	29000001	30000000	21.1424
Tfas_chr5	30000001	31000000	1.7946
Tfas_chr6	1	1000000	41.9179
Tfas_chr6	1000001	2000000	31.2769
Tfas_chr6	2000001	3000000	45.834399999999995
Tfas_chr6	3000001	4000000	58.0412
Tfas_chr6	4000001	5000000	66.5443
Tfas_chr6	5000001	6000000	75.1862
Tfas_chr6	6000001	7000000	74.946
Tfas_chr6	7000001	8000000	73.0188
Tfas_chr6	8000001	9000000	61.027699999999996
Tfas_chr6	9000001	10000000	76.1394
Tfas_chr6	10000001	11000000	81.0248
Tfas_chr6	11000001	12000000	76.17869999999999
Tfas_chr6	12000001	13000000	81.0937
Tfas_chr6	13000001	14000000	82.5243
Tfas_chr6	14000001	15000000	79.4277
Tfas_chr6	15000001	16000000	83.2501
Tfas_chr6	16000001	17000000	75.17970000000001
Tfas_chr6	17000001	18000000	84.11269999999999
Tfas_chr6	18000001	19000000	81.1446
Tfas_chr6	19000001	20000000	80.8979
Tfas_chr6	20000001	21000000	69.05449999999999
Tfas_chr6	21000001	22000000	75.1304
Tfas_chr6	22000001	23000000	79.0389
Tfas_chr6	23000001	24000000	57.9171
Tfas_chr6	24000001	25000000	51.8599
Tfas_chr6	25000001	26000000	38.1179
Tfas_chr6	26000001	27000000	26.3562
Tfas_chr6	27000001	28000000	24.803
Tfas_chr6	28000001	29000000	24.310399999999998
Tfas_chr6	29000001	30000000	16.9623
Tfas_chr7	1	1000000	21.5758
Tfas_chr7	1000001	2000000	25.0552
Tfas_chr7	2000001	3000000	29.783700000000003
Tfas_chr7	3000001	4000000	35.339999999999996
Tfas_chr7	4000001	5000000	42.6378
Tfas_chr7	5000001	6000000	58.6599
Tfas_chr7	6000001	7000000	69.57379999999999
Tfas_chr7	7000001	8000000	59.2174
Tfas_chr7	8000001	9000000	69.73660000000001
Tfas_chr7	9000001	10000000	68.4054
Tfas_chr7	10000001	11000000	74.9414
Tfas_chr7	11000001	12000000	69.7701
Tfas_chr7	12000001	13000000	69.8932
Tfas_chr7	13000001	14000000	77.8527
Tfas_chr7	14000001	15000000	77.5925
Tfas_chr7	15000001	16000000	65.6438
Tfas_chr7	16000001	17000000	67.04679999999999
Tfas_chr7	17000001	18000000	64.00439999999999
Tfas_chr7	18000001	19000000	61.5664
Tfas_chr7	19000001	20000000	68.36569999999999
Tfas_chr7	20000001	21000000	57.741699999999994
Tfas_chr7	21000001	22000000	67.4807
Tfas_chr7	22000001	23000000	51.9235
Tfas_chr7	23000001	24000000	51.2487
Tfas_chr7	24000001	25000000	52.7154
Tfas_chr7	25000001	26000000	58.3314
Tfas_chr7	26000001	27000000	47.937400000000004
Tfas_chr7	27000001	28000000	16.4755
Tfas_chr8	1	1000000	23.549
Tfas_chr8	1000001	2000000	29.588199999999997
Tfas_chr8	2000001	3000000	40.738400000000006
Tfas_chr8	3000001	4000000	46.4908
Tfas_chr8	4000001	5000000	54.670700000000004
Tfas_chr8	5000001	6000000	56.961600000000004
Tfas_chr8	6000001	7000000	70.9687
Tfas_chr8	7000001	8000000	71.2568
Tfas_chr8	8000001	9000000	81.8753
Tfas_chr8	9000001	10000000	74.0943
Tfas_chr8	10000001	11000000	72.4436
Tfas_chr8	11000001	12000000	69.1014
Tfas_chr8	12000001	13000000	69.93430000000001
Tfas_chr8	13000001	14000000	75.2963
Tfas_chr8	14000001	15000000	76.6152
Tfas_chr8	15000001	16000000	80.4003
Tfas_chr8	16000001	17000000	76.57350000000001
Tfas_chr8	17000001	18000000	81.4693
Tfas_chr8	18000001	19000000	83.5034
Tfas_chr8	19000001	20000000	78.9223
Tfas_chr8	20000001	21000000	74.90830000000001
Tfas_chr8	21000001	22000000	65.70660000000001
Tfas_chr8	22000001	23000000	53.405199999999994
Tfas_chr8	23000001	24000000	52.5875
Tfas_chr8	24000001	25000000	43.0001
Tfas_chr8	25000001	26000000	31.6698
Tfas_chr8	26000001	27000000	25.1929
Tfas_chr8	27000001	28000000	5.8563
Tfas_chr9	1	1000000	26.177699999999998
Tfas_chr9	1000001	2000000	32.538
Tfas_chr9	2000001	3000000	36.5789
Tfas_chr9	3000001	4000000	52.707300000000004
Tfas_chr9	4000001	5000000	53.5786
Tfas_chr9	5000001	6000000	62.4845
Tfas_chr9	6000001	7000000	80.3402
Tfas_chr9	7000001	8000000	75.4224
Tfas_chr9	8000001	9000000	80.5318
Tfas_chr9	9000001	10000000	78.1265
Tfas_chr9	10000001	11000000	80.5102
Tfas_chr9	11000001	12000000	83.5169
Tfas_chr9	12000001	13000000	84.1259
Tfas_chr9	13000001	14000000	81.9157
Tfas_chr9	14000001	15000000	80.24860000000001
Tfas_chr9	15000001	16000000	80.4033
Tfas_chr9	16000001	17000000	79.5575
Tfas_chr9	17000001	18000000	72.14110000000001
Tfas_chr9	18000001	19000000	76.0151
Tfas_chr9	19000001	20000000	82.785
Tfas_chr9	20000001	21000000	69.6063
Tfas_chr9	21000001	22000000	72.8556
Tfas_chr9	22000001	23000000	64.1151
Tfas_chr9	23000001	24000000	60.73349999999999
Tfas_chr9	24000001	25000000	53.5102
Tfas_chr9	25000001	26000000	36.9046
Tfas_chr9	26000001	27000000	16.5021
Tfas_chr10	1	1000000	36.9223
Tfas_chr10	1000001	2000000	41.3062
Tfas_chr10	2000001	3000000	57.421
Tfas_chr10	3000001	4000000	64.8438
Tfas_chr10	4000001	5000000	72.1108
Tfas_chr10	5000001	6000000	80.7541
Tfas_chr10	6000001	7000000	81.2821
Tfas_chr10	7000001	8000000	80.185
Tfas_chr10	8000001	9000000	68.9871
Tfas_chr10	9000001	10000000	71.45899999999999
Tfas_chr10	10000001	11000000	75.7992
Tfas_chr10	11000001	12000000	84.464
Tfas_chr10	12000001	13000000	78.2774
Tfas_chr10	13000001	14000000	78.9494
Tfas_chr10	14000001	15000000	71.0624
Tfas_chr10	15000001	16000000	77.8836
Tfas_chr10	16000001	17000000	73.9348
Tfas_chr10	17000001	18000000	73.04429999999999
Tfas_chr10	18000001	19000000	66.6447
Tfas_chr10	19000001	20000000	53.9578
Tfas_chr10	20000001	21000000	41.955799999999996
Tfas_chr10	21000001	22000000	37.7396
Tfas_chr10	22000001	23000000	37.6425
Tfas_chr10	23000001	24000000	19.136400000000002
Tfas_chr10	24000001	25000000	24.4176
Tfas_chr10	25000001	26000000	21.9449
Tfas_chr10	26000001	27000000	0.7602
Tfas_chr11	1	1000000	32.2953
Tfas_chr11	1000001	2000000	30.343999999999998
Tfas_chr11	2000001	3000000	31.757
Tfas_chr11	3000001	4000000	24.7033
Tfas_chr11	4000001	5000000	30.81
Tfas_chr11	5000001	6000000	38.4973
Tfas_chr11	6000001	7000000	45.5345
Tfas_chr11	7000001	8000000	51.3506
Tfas_chr11	8000001	9000000	64.0826
Tfas_chr11	9000001	10000000	56.9608
Tfas_chr11	10000001	11000000	76.4946
Tfas_chr11	11000001	12000000	65.6918
Tfas_chr11	12000001	13000000	66.68260000000001
Tfas_chr11	13000001	14000000	79.2377
Tfas_chr11	14000001	15000000	79.7384
Tfas_chr11	15000001	16000000	75.2525
Tfas_chr11	16000001	17000000	80.1984
Tfas_chr11	17000001	18000000	81.1116
Tfas_chr11	18000001	19000000	71.9567
Tfas_chr11	19000001	20000000	69.6336
Tfas_chr11	20000001	21000000	75.3474
Tfas_chr11	21000001	22000000	72.6661
Tfas_chr11	22000001	23000000	68.8195
Tfas_chr11	23000001	24000000	46.9302
Tfas_chr11	24000001	25000000	39.5276
Tfas_chr11	25000001	26000000	38.6524
Tfas_chr12	1	1000000	26.498300000000004
Tfas_chr12	1000001	2000000	30.806
Tfas_chr12	2000001	3000000	35.3267
Tfas_chr12	3000001	4000000	41.4578
Tfas_chr12	4000001	5000000	45.0017
Tfas_chr12	5000001	6000000	59.418099999999995
Tfas_chr12	6000001	7000000	65.5703
Tfas_chr12	7000001	8000000	70.30720000000001
Tfas_chr12	8000001	9000000	76.8704
Tfas_chr12	9000001	10000000	72.25120000000001
Tfas_chr12	10000001	11000000	78.915
Tfas_chr12	11000001	12000000	80.061
Tfas_chr12	12000001	13000000	74.429
Tfas_chr12	13000001	14000000	83.23230000000001
Tfas_chr12	14000001	15000000	81.5235
Tfas_chr12	15000001	16000000	78.4258
Tfas_chr12	16000001	17000000	81.9915
Tfas_chr12	17000001	18000000	81.9636
Tfas_chr12	18000001	19000000	76.3683
Tfas_chr12	19000001	20000000	73.46679999999999
Tfas_chr12	20000001	21000000	76.2166
Tfas_chr12	21000001	22000000	58.6124
Tfas_chr12	22000001	23000000	50.1739
Tfas_chr12	23000001	24000000	50.8169
Tfas_chr12	24000001	25000000	40.0319
Tfas_chr12	25000001	26000000	11.3961
Tfas_chr13	1	1000000	36.1496
Tfas_chr13	1000001	2000000	21.3967
Tfas_chr13	2000001	3000000	20.0987
Tfas_chr13	3000001	4000000	31.5615
Tfas_chr13	4000001	5000000	40.7087
Tfas_chr13	5000001	6000000	50.375099999999996
Tfas_chr13	6000001	7000000	62.807900000000004
Tfas_chr13	7000001	8000000	70.5968
Tfas_chr13	8000001	9000000	74.5062
Tfas_chr13	9000001	10000000	73.71640000000001
Tfas_chr13	10000001	11000000	82.8172
Tfas_chr13	11000001	12000000	79.4576
Tfas_chr13	12000001	13000000	82.6859
Tfas_chr13	13000001	14000000	81.9945
Tfas_chr13	14000001	15000000	81.602
Tfas_chr13	15000001	16000000	79.6519
Tfas_chr13	16000001	17000000	76.6302
Tfas_chr13	17000001	18000000	72.4549
Tfas_chr13	18000001	19000000	73.87
Tfas_chr13	19000001	20000000	70.0592
Tfas_chr13	20000001	21000000	74.1714
Tfas_chr13	21000001	22000000	71.54700000000001
Tfas_chr13	22000001	23000000	65.403
Tfas_chr13	23000001	24000000	46.7351
Tfas_chr13	24000001	25000000	26.959300000000002
Tfas_chr14	1	1000000	32.496900000000004
Tfas_chr14	1000001	2000000	22.637
Tfas_chr14	2000001	3000000	27.8452
Tfas_chr14	3000001	4000000	39.2476
Tfas_chr14	4000001	5000000	52.9133
Tfas_chr14	5000001	6000000	62.566100000000006
Tfas_chr14	6000001	7000000	73.4457
Tfas_chr14	7000001	8000000	71.3243
Tfas_chr14	8000001	9000000	76.5958
Tfas_chr14	9000001	10000000	75.0702
Tfas_chr14	10000001	11000000	77.254
Tfas_chr14	11000001	12000000	80.5034
Tfas_chr14	12000001	13000000	79.2425
Tfas_chr14	13000001	14000000	77.60470000000001
Tfas_chr14	14000001	15000000	81.6806
Tfas_chr14	15000001	16000000	76.0656
Tfas_chr14	16000001	17000000	83.42699999999999
Tfas_chr14	17000001	18000000	78.7179
Tfas_chr14	18000001	19000000	78.4976
Tfas_chr14	19000001	20000000	78.91470000000001
Tfas_chr14	20000001	21000000	77.4153
Tfas_chr14	21000001	22000000	69.9778
Tfas_chr14	22000001	23000000	65.0949
Tfas_chr14	23000001	24000000	52.455200000000005
Tfas_chr14	24000001	25000000	29.1058
Tfas_chr15	1	1000000	34.0122
Tfas_chr15	1000001	2000000	51.558499999999995
Tfas_chr15	2000001	3000000	66.7228
Tfas_chr15	3000001	4000000	68.1409
Tfas_chr15	4000001	5000000	67.4769
Tfas_chr15	5000001	6000000	78.3656
Tfas_chr15	6000001	7000000	76.5829
Tfas_chr15	7000001	8000000	69.9931
Tfas_chr15	8000001	9000000	75.15079999999999
Tfas_chr15	9000001	10000000	75.8131
Tfas_chr15	10000001	11000000	78.1431
Tfas_chr15	11000001	12000000	75.6884
Tfas_chr15	12000001	13000000	76.2811
Tfas_chr15	13000001	14000000	79.872
Tfas_chr15	14000001	15000000	82.6313
Tfas_chr15	15000001	16000000	79.1393
Tfas_chr15	16000001	17000000	59.916599999999995
Tfas_chr15	17000001	18000000	63.8198
Tfas_chr15	18000001	19000000	55.64320000000001
Tfas_chr15	19000001	20000000	37.3983
Tfas_chr15	20000001	21000000	25.4606
Tfas_chr15	21000001	22000000	30.7846
Tfas_chr15	22000001	23000000	22.3246
Tfas_chr15	23000001	24000000	19.1172
Tfas_chr16	1	1000000	36.0743
Tfas_chr16	1000001	2000000	48.3177
Tfas_chr16	2000001	3000000	52.5707
Tfas_chr16	3000001	4000000	67.9216
Tfas_chr16	4000001	5000000	62.028099999999995
Tfas_chr16	5000001	6000000	74.23110000000001
Tfas_chr16	6000001	7000000	78.0556
Tfas_chr16	7000001	8000000	81.8527
Tfas_chr16	8000001	9000000	74.0569
Tfas_chr16	9000001	10000000	76.0743
Tfas_chr16	10000001	11000000	80.599
Tfas_chr16	11000001	12000000	74.93379999999999
Tfas_chr16	12000001	13000000	75.2444
Tfas_chr16	13000001	14000000	74.5504
Tfas_chr16	14000001	15000000	68.69229999999999
Tfas_chr16	15000001	16000000	80.515
Tfas_chr16	16000001	17000000	68.19330000000001
Tfas_chr16	17000001	18000000	73.81060000000001
Tfas_chr16	18000001	19000000	56.051399999999994
Tfas_chr16	19000001	20000000	46.700900000000004
Tfas_chr16	20000001	21000000	37.7886
Tfas_chr16	21000001	22000000	29.521199999999997
Tfas_chr16	22000001	23000000	20.467
Tfas_chr16	23000001	24000000	16.1796
Tfas_chr17	1	1000000	82.0197
Tfas_chr17	1000001	2000000	81.953
Tfas_chr17	2000001	3000000	81.1167
Tfas_chr17	3000001	4000000	85.7255
Tfas_chr17	4000001	5000000	78.301
Tfas_chr17	5000001	6000000	82.8288
Tfas_chr17	6000001	7000000	72.04260000000001
Tfas_chr17	7000001	8000000	75.56429999999999
Tfas_chr17	8000001	9000000	59.8062
Tfas_chr17	9000001	10000000	51.8984
Tfas_chr17	10000001	11000000	53.298
Tfas_chr17	11000001	12000000	83.7427
Tfas_chr17	12000001	13000000	71.9244
Tfas_chr17	13000001	14000000	70.7874
Tfas_chr17	14000001	15000000	59.562599999999996
Tfas_chr17	15000001	16000000	63.2795
Tfas_chr17	16000001	17000000	45.6803
Tfas_chr17	17000001	18000000	31.967499999999998
Tfas_chr17	18000001	19000000	29.8138
Tfas_chr17	19000001	20000000	26.074799999999996
Tfas_chr17	20000001	21000000	22.2221
Tfas_chr17	21000001	22000000	18.0291
Tfas_chr18	1	1000000	20.988599999999998
Tfas_chr18	1000001	2000000	21.989
Tfas_chr18	2000001	3000000	27.457199999999997
Tfas_chr18	3000001	4000000	36.2688
Tfas_chr18	4000001	5000000	49.9792
Tfas_chr18	5000001	6000000	50.6375
Tfas_chr18	6000001	7000000	67.0896
Tfas_chr18	7000001	8000000	79.2092
Tfas_chr18	8000001	9000000	75.6459
Tfas_chr18	9000001	10000000	81.877
Tfas_chr18	10000001	11000000	79.6598
Tfas_chr18	11000001	12000000	71.0765
Tfas_chr18	12000001	13000000	73.9122
Tfas_chr18	13000001	14000000	65.55330000000001
Tfas_chr18	14000001	15000000	61.055899999999994
Tfas_chr18	15000001	16000000	55.0524
Tfas_chr18	16000001	17000000	48.269800000000004
Tfas_chr18	17000001	18000000	65.8199
Tfas_chr18	18000001	19000000	81.97879999999999
Tfas_chr18	19000001	20000000	76.2717
Tfas_chr18	20000001	21000000	65.88619999999999
Tfas_chr18	21000001	22000000	12.673000000000002
Tfas_chr19	1	1000000	27.0078
Tfas_chr19	1000001	2000000	23.3967
Tfas_chr19	2000001	3000000	25.416
Tfas_chr19	3000001	4000000	40.7945
Tfas_chr19	4000001	5000000	44.7183
Tfas_chr19	5000001	6000000	58.1083
Tfas_chr19	6000001	7000000	61.643499999999996
Tfas_chr19	7000001	8000000	72.7071
Tfas_chr19	8000001	9000000	73.2763
Tfas_chr19	9000001	10000000	66.4678
Tfas_chr19	10000001	11000000	76.6089
Tfas_chr19	11000001	12000000	78.637
Tfas_chr19	12000001	13000000	65.87769999999999
Tfas_chr19	13000001	14000000	70.1068
Tfas_chr19	14000001	15000000	69.9121
Tfas_chr19	15000001	16000000	64.3548
Tfas_chr19	16000001	17000000	63.182300000000005
Tfas_chr19	17000001	18000000	58.635099999999994
Tfas_chr19	18000001	19000000	70.0043
Tfas_chr19	19000001	20000000	29.758499999999998
Tfas_chr20	1	1000000	27.0042
Tfas_chr20	1000001	2000000	32.5529
Tfas_chr20	2000001	3000000	42.1974
Tfas_chr20	3000001	4000000	52.3397
Tfas_chr20	4000001	5000000	54.771
Tfas_chr20	5000001	6000000	77.4224
Tfas_chr20	6000001	7000000	78.4107
Tfas_chr20	7000001	8000000	76.0548
Tfas_chr20	8000001	9000000	80.9705
Tfas_chr20	9000001	10000000	80.351
Tfas_chr20	10000001	11000000	84.7598
Tfas_chr20	11000001	12000000	71.6965
Tfas_chr20	12000001	13000000	78.1336
Tfas_chr20	13000001	14000000	75.1323
Tfas_chr20	14000001	15000000	62.2753
Tfas_chr20	15000001	16000000	53.2253
Tfas_chr20	16000001	17000000	59.028999999999996
Tfas_chr20	17000001	18000000	46.2769
Tfas_chr20	18000001	19000000	33.4252
Tfas_chr20	19000001	20000000	15.6966
Tfas_chr21	1	1000000	35.416199999999996
Tfas_chr21	1000001	2000000	38.0214
Tfas_chr21	2000001	3000000	42.3127
Tfas_chr21	3000001	4000000	56.3438
Tfas_chr21	4000001	5000000	58.18879999999999
Tfas_chr21	5000001	6000000	64.9394
Tfas_chr21	6000001	7000000	65.9953
Tfas_chr21	7000001	8000000	72.0889
Tfas_chr21	8000001	9000000	71.3794
Tfas_chr21	9000001	10000000	82.9013
Tfas_chr21	10000001	11000000	82.0428
Tfas_chr21	11000001	12000000	68.2729
Tfas_chr21	12000001	13000000	63.592499999999994
Tfas_chr21	13000001	14000000	52.2883
Tfas_chr21	14000001	15000000	42.3562
Tfas_chr21	15000001	16000000	27.056599999999996
Tfas_chr21	16000001	17000000	20.5566
Tfas_chr21	17000001	18000000	28.5909
Tfas_chr21	18000001	19000000	0.8968
Tfas_chr22	1	1000000	44.983000000000004
Tfas_chr22	1000001	2000000	50.74570000000001
Tfas_chr22	2000001	3000000	52.573899999999995
Tfas_chr22	3000001	4000000	72.9649
Tfas_chr22	4000001	5000000	74.69980000000001
Tfas_chr22	5000001	6000000	82.4549
Tfas_chr22	6000001	7000000	72.8875
Tfas_chr22	7000001	8000000	68.4903
Tfas_chr22	8000001	9000000	62.4336
Tfas_chr22	9000001	10000000	56.855999999999995
Tfas_chr22	10000001	11000000	58.255599999999994
Tfas_chr22	11000001	12000000	64.5588
Tfas_chr22	12000001	13000000	43.2818
Tfas_chr22	13000001	14000000	34.8453
Tfas_chr22	14000001	15000000	28.9956
Tfas_chr22	15000001	16000000	20.6057
Tfas_chr22	16000001	17000000	24.9037
Tfas_chr22	17000001	18000000	3.8823999999999996
Tfas_chr23	1	1000000	38.365
Tfas_chr23	1000001	2000000	40.5814
Tfas_chr23	2000001	3000000	42.0564
Tfas_chr23	3000001	4000000	45.3967
Tfas_chr23	4000001	5000000	53.8079
Tfas_chr23	5000001	6000000	69.9902
Tfas_chr23	6000001	7000000	73.1127
Tfas_chr23	7000001	8000000	76.3869
Tfas_chr23	8000001	9000000	76.13459999999999
Tfas_chr23	9000001	10000000	75.98230000000001
Tfas_chr23	10000001	11000000	72.0954
Tfas_chr23	11000001	12000000	71.2052
Tfas_chr23	12000001	13000000	59.82189999999999
Tfas_chr23	13000001	14000000	60.369099999999996
Tfas_chr23	14000001	15000000	36.2047
Tfas_chr23	15000001	16000000	26.494600000000002
Tfas_chr23	16000001	17000000	18.8965
Tfas_chr24	1	1000000	68.3644
Tfas_chr24	1000001	2000000	67.8497
Tfas_chr24	2000001	3000000	62.400299999999994
Tfas_chr24	3000001	4000000	67.51989999999999
Tfas_chr24	4000001	5000000	80.0378
Tfas_chr24	5000001	6000000	60.9947
Tfas_chr24	6000001	7000000	60.4746
Tfas_chr24	7000001	8000000	64.2307
Tfas_chr24	8000001	9000000	45.3383
Tfas_chr24	9000001	10000000	37.2933
Tfas_chr24	10000001	11000000	40.2068
Tfas_chr24	11000001	12000000	28.6796
Tfas_chr24	12000001	13000000	30.7889
Tfas_chr24	13000001	14000000	15.7888
Tfas_chr25	1	1000000	24.3073
Tfas_chr25	1000001	2000000	35.6774
Tfas_chr25	2000001	3000000	48.2054
Tfas_chr25	3000001	4000000	58.864399999999996
Tfas_chr25	4000001	5000000	72.9949
Tfas_chr25	5000001	6000000	59.3386
Tfas_chr25	6000001	7000000	60.1206
Tfas_chr25	7000001	8000000	49.8936
Tfas_chr25	8000001	9000000	70.9674
Tfas_chr25	9000001	10000000	42.7417
Tfas_chr25	10000001	11000000	45.882600000000004
Tfas_chr25	11000001	12000000	35.8238
Tfas_chr25	12000001	13000000	9.9137
