Category	ID	Term	adj_pval	Orthogroups	Genes
CC	GO:0034515	proteasome storage granule	0.01969	OG0010100	Tfasc_v1.26813
CC	GO:0015934	large ribosomal subunit	0.02617	OG0000769	Tfasc_v1.25115
CC	GO:1990298	bub1-bub3 complex	0.02617	OG0004067	Tfasc_v1.12078
CC	GO:0033597	mitotic checkpoint complex	0.02617	OG0004067	Tfasc_v1.12078
CC	GO:0070552	BRISC complex	0.0326	OG0004028	Tfasc_v1.28594
CC	GO:0000813	ESCRT I complex	0.0326	OG0012247	Tfasc_v1.21271
CC	GO:0000439	transcription factor TFIIH core complex	0.0326	OG0010567	Tfasc_v1.28825
CC	GO:0005851	eukaryotic translation initiation factor 2B complex	0.0326	OG0007717	Tfasc_v1.20162
CC	GO:0005664	nuclear origin of replication recognition complex	0.0326	OG0015629	Tfasc_v1.24518
CC	GO:0070531	BRCA1-A complex	0.0326	OG0004028	Tfasc_v1.28594
CC	GO:0005688	U6 snRNP	0.039	OG0016710	Tfasc_v1.27529
CC	GO:0008278	cohesin complex	0.04535	OG0004234	Tfasc_v1.17225
CC	GO:0009706	chloroplast inner membrane	0.04785	OG0002375, OG0006157	Tfasc_v1.00116, Tfasc_v1.06355
