gene_id	median_cov	mean_cov	og_id	Acom_count	Tfas_count	Tlei_count
Tfasc_v1.06202-RA	45.0	44.31491712707182	OG0006200	1	1	1
Tfasc_v1.24981-RA	43.0	42.436271401395054	OG0009606	1	1	1
Tfasc_v1.19233-RA	33	33.330055316533496	OG0015868	1	1	1
Tfasc_v1.11691-RA	45	44.75178997613365	OG0013478	1	1	1
Tfasc_v1.11684-RA	14.0	14.877254421292243	OG0013479	1	1	1
Tfasc_v1.11686-RA	46	46.556400310318075	OG0013476	1	1	1
Tfasc_v1.11687-RB	46.0	103.56854685721513	OG0013477	1	1	1
Tfasc_v1.11703-RA	45	45.143839749004464	OG0013474	1	1	1
Tfasc_v1.11693-RA	44	42.774930945804364	OG0013475	1	1	1
Tfasc_v1.11702-RA	40	39.48225923244026	OG0013472	1	1	1
Tfasc_v1.11704-RA	45.0	43.734432234432234	OG0013473	1	1	1
Tfasc_v1.11710-RA	40.0	36.79272863568216	OG0013470	1	1	1
Tfasc_v1.11709-RA	46.0	44.847468558529506	OG0013471	1	1	1
Tfasc_v1.10925-RA	29	27.501306457633444	OG0010921	1	1	1
Tfasc_v1.10930-RA	46.0	44.70173535791757	OG0010920	1	1	1
Tfasc_v1.10903-RA	44	43.30064459603229	OG0010923	1	1	1
Tfasc_v1.10926-RA	20	21.090468497576737	OG0010922	1	1	1
Tfasc_v1.26952-RA	40.0	38.75664739884393	OG0015737	1	1	1
Tfasc_v1.10902-RA	41	40.27272727272727	OG0010924	1	1	1
Tfasc_v1.10910-RA	50	47.080619448872696	OG0010927	1	1	1
Tfasc_v1.10916-RA	23	23.612551159618008	OG0010926	1	1	1
Tfasc_v1.10917-RA	39	40.34725925925926	OG0010929	1	1	1
Tfasc_v1.10915-RA	45.0	43.221311475409834	OG0010928	1	1	1
Tfasc_v1.06555-RA	37	37.75774134790528	OG0005006	2	1	1
Tfasc_v1.26941-RA	44	42.99181259949966	OG0015738	1	1	1
Tfasc_v1.06380-RA	39.0	38.59195124310728	OG0006148	1	1	1
Tfasc_v1.06378-RA	39	38.81467381899983	OG0006149	1	1	1
Tfasc_v1.17773-RA	41.0	38.65233572895277	OG0017593	1	1	0
Tfasc_v1.25987-RA	27	27.709766162310867	OG0015316	1	1	1
Tfasc_v1.25770-RA	42.0	43.20796460176991	OG0017596	1	1	0
Tfasc_v1.06383-RA	45.0	46.09044585987261	OG0006140	1	1	1
Tfasc_v1.06369-RA	33.0	32.23459754885724	OG0006141	1	1	1
Tfasc_v1.06381-RA	44.0	44.385451505016725	OG0006142	1	1	1
Tfasc_v1.06372-RA	39.0	39.47452445652174	OG0006143	1	1	1
Tfasc_v1.06382-RA	44.0	42.329849012775846	OG0006144	1	1	1
Tfasc_v1.06374-RA	35	34.43608473338203	OG0006145	1	1	1
Tfasc_v1.06379-RA	42	40.46559583242891	OG0006146	1	1	1
Tfasc_v1.06375-RA	37.0	36.77214514407684	OG0006147	1	1	1
Tfasc_v1.15846-RA	53	57.8013468013468	OG0016181	0	3	0
Tfasc_v1.15847-RA	48.0	49.234584450402146	OG0016181	0	3	0
Tfasc_v1.21942-RB	51	50.07094918504315	OG0016181	0	3	0
Tfasc_v1.21934-RA	32.0	30.646353646353646	OG0016180	0	2	1
Tfasc_v1.21936-RA	30.0	31.012487512487514	OG0016180	0	2	1
Tfasc_v1.22030-RA	48	53.79675370501059	OG0016183	0	3	0
Tfasc_v1.29864-RB	121	118.93573723670117	OG0016183	0	3	0
Tfasc_v1.26999-RA	163	157.43966005665723	OG0016183	0	3	0
Tfasc_v1.14824-RA	46	45.91318242343542	OG0016182	0	2	1
Tfasc_v1.21986-RA	43	38.478707782672544	OG0016182	0	2	1
Tfasc_v1.28509-RA	51	48.276945039257676	OG0013402	1	1	1
Tfasc_v1.22039-RA	48	47.63436123348018	OG0016184	0	2	1
Tfasc_v1.22043-RA	53.0	52.92257597684515	OG0016184	0	2	1
Tfasc_v1.17454-RA	42	37.01964761059703	OG0014458	1	1	1
Tfasc_v1.22161-RA	43.0	42.66620498614959	OG0016186	0	3	0
Tfasc_v1.00753-RA	38	36.95335689045936	OG0016186	0	3	0
Tfasc_v1.13574-RA	46.0	46.5328422344997	OG0016186	0	3	0
Tfasc_v1.05737-RA	34.0	34.60226767452201	OG0016189	0	3	0
Tfasc_v1.22617-RA	41.0	40.250974658869396	OG0016189	0	3	0
Tfasc_v1.21248-RA	43.0	40.741922721877884	OG0016189	0	3	0
Tfasc_v1.16552-RA	24.0	30.721048354327507	OG0016188	0	3	0
Tfasc_v1.22519-RA	16.0	17.472289156626506	OG0016188	0	3	0
Tfasc_v1.08818-RA	42	43.387948823772184	OG0016188	0	3	0
Tfasc_v1.24988-RA	39	36.97839435979077	OG0009604	1	1	1
Tfasc_v1.03788-RB	40.0	37.434125667956515	OG0014211	1	1	1
Tfasc_v1.28884-RA	37.0	41.15418502202643	OG0010239	1	1	1
Tfasc_v1.06863-RA	31.0	30.99270482603816	OG0019081	0	1	1
Tfasc_v1.17912-RA	46.0	48.09333200239569	OG0019352	0	1	1
Tfasc_v1.24851-RA	32	32.308320571720266	OG0005000	2	1	1
Tfasc_v1.24986-RA	40	39.751766651631335	OG0009605	1	1	1
Tfasc_v1.03540-RA	25	24.564469914040114	OG0009848	1	1	1
Tfasc_v1.19707-RA	50	51.26046511627907	OG0019520	0	1	1
Tfasc_v1.24218-RA	46	42.271551052221355	OG0008878	1	1	1
Tfasc_v1.24211-RA	31	30.123943661971833	OG0008879	1	1	1
Tfasc_v1.24213-RA	18.0	20.225969645868464	OG0008876	1	2	0
Tfasc_v1.24214-RA	13.0	13.461214953271028	OG0008876	1	2	0
Tfasc_v1.24220-RA	44.0	43.80368098159509	OG0008877	1	1	1
Tfasc_v1.24221-RA	35	33.219764537995005	OG0008874	1	1	1
Tfasc_v1.24212-RA	41.0	40.94014277869302	OG0008875	1	1	1
Tfasc_v1.24201-RA	38.0	37.82225504677499	OG0008872	1	1	1
Tfasc_v1.24200-RA	41	39.5944321417273	OG0008873	1	1	1
Tfasc_v1.24196-RA	43	41.347329134592954	OG0008870	1	1	1
Tfasc_v1.24199-RA	36.0	35.11156351791531	OG0008871	1	1	1
Tfasc_v1.02153-RA	44.0	43.17915956842703	OG0013298	1	1	1
Tfasc_v1.23378-RA	28.0	27.079268292682926	OG0015179	1	1	1
Tfasc_v1.25402-RA	8.0	8.832848837209303	OG0018257	0	1	1
Tfasc_v1.13980-RA	38	35.97407147862649	OG0002928	2	1	1
Tfasc_v1.02158-RA	37	36.488725614390674	OG0013292	1	1	1
Tfasc_v1.02165-RA	51	48.60900844541758	OG0013293	1	1	1
Tfasc_v1.24983-RA	42	42.427621980872104	OG0009602	1	1	1
Tfasc_v1.02149-RA	45	45.31126921610977	OG0013291	1	1	1
Tfasc_v1.02155-RA	41.5	41.40623501199041	OG0013296	1	1	1
Tfasc_v1.02166-RA	48	47.10928544134505	OG0013297	1	1	1
Tfasc_v1.02154-RA	47	47.005437390052776	OG0013294	1	1	1
Tfasc_v1.02162-RA	47	46.609552901971675	OG0013295	1	1	1
Tfasc_v1.12874-RA	41	43.95244000291779	OG0014509	1	1	1
Tfasc_v1.29596-RA	45	45.07004231723333	OG0014837	1	1	1
Tfasc_v1.21491-RA	31.0	31.75623268698061	OG0012077	1	1	1
Tfasc_v1.13344-RA	37.0	38.654547967929226	OG0015257	1	1	1
Tfasc_v1.19803-RA	47.0	50.52352255054432	OG0014890	1	1	1
Tfasc_v1.22813-RA	35.0	33.682437644638725	OG0015082	1	1	1
Tfasc_v1.24996-RA	48	46.521244737641595	OG0009603	1	1	1
Tfasc_v1.20145-RA	34	34.513371328364755	OG0019560	0	1	1
Tfasc_v1.29588-RA	43	42.15341742446465	OG0014836	1	1	1
Tfasc_v1.14006-RA	24.0	24.949720670391063	OG0005789	1	1	1
Tfasc_v1.14007-RA	38	29.10234059725585	OG0005788	1	1	1
Tfasc_v1.14029-RA	30.0	29.115384615384617	OG0005783	1	1	1
Tfasc_v1.14034-RA	39	38.21003809839324	OG0005782	1	1	1
Tfasc_v1.19380-RA	21	22.149960536700867	OG0004167	1	2	1
Tfasc_v1.19376-RA	18.0	18.10208643815201	OG0004167	1	2	1
Tfasc_v1.14041-RA	44	43.635628415300545	OG0005780	1	1	1
Tfasc_v1.14004-RA	39	38.948314606741576	OG0005787	1	1	1
Tfasc_v1.14001-RA	31	31.531227566403444	OG0005786	1	1	1
Tfasc_v1.14005-RA	39	38.50256507695231	OG0005785	1	1	1
Tfasc_v1.14030-RA	47.0	52.17872637124264	OG0005784	1	1	1
Tfasc_v1.17292-RA	33	32.463892288861686	OG0014020	1	1	1
Tfasc_v1.17287-RA	43.0	40.640592515592516	OG0014021	1	1	1
Tfasc_v1.14561-RA	39.0	37.72908093278463	OG0001499	2	2	2
Tfasc_v1.16040-RA	42.0	42.067241379310346	OG0001499	2	2	2
Tfasc_v1.24964-RA	33.0	36.71223286661754	OG0001498	2	2	2
Tfasc_v1.10797-RA	42.0	40.70356472795497	OG0001498	2	2	2
Tfasc_v1.17289-RA	42	41.04031255549636	OG0014024	1	1	1
Tfasc_v1.22470-RA	49.0	48.109836065573774	OG0007433	1	1	1
Tfasc_v1.25000-RA	19	19.68632707774799	OG0009600	1	1	1
Tfasc_v1.20547-RA	61	60.77525773195876	OG0014027	1	2	0
Tfasc_v1.20549-RA	43	41.89072164948453	OG0014027	1	2	0
Tfasc_v1.26799-RA	36	34.02159909056461	OG0001493	2	2	2
Tfasc_v1.25171-RA	34	32.79595540575577	OG0001493	2	2	2
Tfasc_v1.25213-RA	35	36.48512417014999	OG0001492	2	2	2
Tfasc_v1.05015-RA	40	38.332264100507885	OG0001492	2	2	2
Tfasc_v1.25238-RA	27.0	26.267902813299234	OG0001491	4	1	1
Tfasc_v1.25249-RA	37	37.165416285452885	OG0001490	2	2	2
Tfasc_v1.05071-RA	47	45.16941406887547	OG0001490	2	2	2
Tfasc_v1.24990-RA	46.0	46.04065300896287	OG0001497	2	2	2
Tfasc_v1.26913-RA	43.0	40.187179487179485	OG0001497	2	2	2
Tfasc_v1.26921-RA	52.0	53.84743083003953	OG0001496	3	2	1
Tfasc_v1.24998-RA	34	32.30971211641886	OG0001496	3	2	1
Tfasc_v1.11903-RA	40	39.71322286100778	OG0001495	3	2	1
Tfasc_v1.25010-RA	45.0	44.565662002152855	OG0001495	3	2	1
Tfasc_v1.25071-RA	29.0	30.227272727272727	OG0001494	1	3	2
Tfasc_v1.25070-RA	24	23.418772563176894	OG0001494	1	3	2
Tfasc_v1.23603-RA	33	33.02076124567474	OG0001494	1	3	2
Tfasc_v1.19989-RA	44	44.512128032008	OG0007639	1	1	1
Tfasc_v1.19979-RA	34.0	33.19649446494465	OG0007638	1	1	1
Tfasc_v1.16285-RA	45	44.19079711828957	OG0009769	1	1	1
Tfasc_v1.15835-RA	41	40.534186149095724	OG0014276	1	1	1
Tfasc_v1.19980-RA	37	36.953934740882914	OG0007631	1	1	1
Tfasc_v1.19986-RA	40	37.442302074203916	OG0007630	1	1	1
Tfasc_v1.20000-RA	23	20.982986767485823	OG0007633	1	1	1
Tfasc_v1.04272-RA	27.0	28.447162426614483	OG0007632	1	2	0
Tfasc_v1.28571-RA	25.0	29.142367906066536	OG0007632	1	2	0
Tfasc_v1.19994-RA	39	37.568256279577724	OG0007635	1	1	1
Tfasc_v1.19997-RA	45.0	44.49156939040208	OG0007634	1	1	1
Tfasc_v1.20002-RA	44.0	43.28444825614637	OG0007637	1	1	1
Tfasc_v1.19987-RA	46.0	44.47033227848101	OG0007636	1	1	1
Tfasc_v1.21454-RA	30	30.194289261328368	OG0004423	2	1	1
Tfasc_v1.00594-RA	24	25.795429413932915	OG0011299	1	1	1
Tfasc_v1.22452-RA	44	43.51345724907063	OG0007432	1	1	1
Tfasc_v1.24993-RA	42.0	42.047006231373615	OG0009601	1	1	1
Tfasc_v1.00710-RA	42	41.605850272682204	OG0011290	1	1	1
Tfasc_v1.06198-RA	38.0	38.759197324414714	OG0006203	1	1	1
Tfasc_v1.00701-RA	46	42.39079333986288	OG0011292	1	1	1
Tfasc_v1.00708-RA	36	35.003267211201866	OG0011293	1	1	1
Tfasc_v1.00700-RA	39.0	35.952528379772964	OG0011294	1	1	1
Tfasc_v1.19339-RA	46	41.7071008863659	OG0011295	1	1	1
Tfasc_v1.00606-RA	44	42.517718528518394	OG0011296	1	1	1
Tfasc_v1.00607-RA	21.0	21.1040763226366	OG0011297	1	1	1
Tfasc_v1.17703-RA	36	35.58857142857143	OG0010234	1	1	1
Tfasc_v1.24343-RA	49.0	46.867055572612834	OG0008953	1	1	1
Tfasc_v1.09888-RA	37.0	36.782467532467535	OG0014129	1	1	1
Tfasc_v1.09891-RA	47.0	48.36223175965665	OG0014128	1	1	1
Tfasc_v1.03849-RA	10.0	9.952310717797443	OG0005169	1	2	1
Tfasc_v1.03852-RA	20	21.658165767533106	OG0005169	1	2	1
Tfasc_v1.12631-RA	16	15.89355040701315	OG0005167	1	2	1
Tfasc_v1.12630-RA	19	18.185347526612397	OG0005167	1	2	1
Tfasc_v1.19032-RA	19	18.4983119513842	OG0005166	1	2	1
Tfasc_v1.19031-RA	20	20.735718769617076	OG0005166	1	2	1
Tfasc_v1.24914-RA	38	39.08432830217016	OG0005165	1	2	1
Tfasc_v1.24916-RA	30	28.8886387392458	OG0005165	1	2	1
Tfasc_v1.02898-RA	36	36.34550054210336	OG0005164	2	1	1
Tfasc_v1.07383-RA	26.0	25.44953519256308	OG0005163	1	2	1
Tfasc_v1.07382-RA	35	37.21765777704158	OG0005163	1	2	1
Tfasc_v1.07402-RA	22.0	21.854820537582487	OG0005162	1	2	1
Tfasc_v1.07399-RA	22	21.56527625010576	OG0005162	1	2	1
Tfasc_v1.19118-RA	60.5	60.95890410958904	OG0005161	1	2	1
Tfasc_v1.07405-RA	46	48.532334702424095	OG0005161	1	2	1
Tfasc_v1.15457-RA	43.0	41.332577720207254	OG0005160	2	1	1
Tfasc_v1.23093-RA	20	19.42683912691997	OG0011500	1	1	1
Tfasc_v1.23089-RA	42	40.310197544046986	OG0011501	1	1	1
Tfasc_v1.04620-RA	36.0	36.905936777178106	OG0016869	1	1	0
Tfasc_v1.14878-RA	54.0	53.859550561797754	OG0019442	0	1	1
Tfasc_v1.19220-RA	33	31.477281706835242	OG0015869	1	1	1
Tfasc_v1.28879-RA	40.0	39.99549387166547	OG0010237	1	1	1
Tfasc_v1.00424-RA	36.0	35.366850828729284	OG0004784	2	1	1
Tfasc_v1.02437-RA	13.0	12.835917312661499	OG0004785	1	2	1
Tfasc_v1.02439-RA	16	17.234087996582655	OG0004785	1	2	1
Tfasc_v1.02498-RA	16	16.596051998074145	OG0004786	1	2	1
Tfasc_v1.02460-RA	16	16.482272948033025	OG0004786	1	2	1
Tfasc_v1.02503-RA	10.0	9.796052631578947	OG0004787	1	2	1
Tfasc_v1.02501-RA	20.0	20.063427109974423	OG0004787	1	2	1
Tfasc_v1.02219-RA	26.0	25.117816091954023	OG0004780	2	1	1
Tfasc_v1.02215-RA	48	50.13327289211242	OG0004781	1	2	1
Tfasc_v1.02213-RA	41	39.84059314179796	OG0004781	1	2	1
Tfasc_v1.02220-RA	41.0	38.17275494672755	OG0004783	2	1	1
Tfasc_v1.23086-RA	26	26.38716148445336	OG0011504	1	1	1
Tfasc_v1.12033-RA	39.0	37.71383363471971	OG0019306	0	1	1
Tfasc_v1.02528-RA	23.0	23.231728045325777	OG0004788	1	2	1
Tfasc_v1.02524-RA	22	20.18748925932291	OG0004788	1	2	1
Tfasc_v1.01015-RA	17	17.321703853955377	OG0004789	1	2	1
Tfasc_v1.02519-RA	23.0	27.230434782608697	OG0004789	1	2	1
Tfasc_v1.04758-RA	47.0	47.31990394877268	OG0008692	1	1	1
Tfasc_v1.04761-RA	35	35.75631922749219	OG0008693	1	1	1
Tfasc_v1.04745-RA	38	36.52760736196319	OG0008690	1	1	1
Tfasc_v1.04748-RA	38.0	38.49234693877551	OG0008691	1	1	1
Tfasc_v1.04764-RA	44	42.18869521069555	OG0008696	1	1	1
Tfasc_v1.04766-RA	45.0	41.965750120598166	OG0008697	1	1	1
Tfasc_v1.04760-RA	45.0	44.65259409969481	OG0008694	1	1	1
Tfasc_v1.04759-RA	44	45.3956326268465	OG0008695	1	1	1
Tfasc_v1.22803-RA	17	17.62375138734739	OG0015089	1	1	1
Tfasc_v1.04771-RA	30	30.512526411107757	OG0008698	1	1	1
Tfasc_v1.04765-RA	48	52.28690410958904	OG0008699	1	1	1
Tfasc_v1.28891-RA	30	29.369781312127238	OG0010236	1	1	1
Tfasc_v1.13749-RA	16.5	17.0390625	OG0019193	0	1	1
Tfasc_v1.23067-RA	38.0	38.38831360946745	OG0011508	1	1	1
Tfasc_v1.13664-RA	39	39.24953095684803	OG0019191	0	1	1
Tfasc_v1.19369-RA	44	44.41902245706737	OG0011154	1	1	1
Tfasc_v1.13870-RA	23.0	22.240853658536587	OG0019197	0	1	1
Tfasc_v1.13817-RA	50.0	49.933673469387756	OG0019196	0	1	1
Tfasc_v1.09287-RA	37	38.85979971387697	OG0008439	1	1	1
Tfasc_v1.23073-RA	44.0	41.47901459854015	OG0011509	1	1	1
Tfasc_v1.12052-RB	33.0	33.35750853242321	OG0019307	0	1	1
Tfasc_v1.18028-RA	48.0	48.655881155881154	OG0016417	0	1	2
Tfasc_v1.09317-RA	42	39.762052877138416	OG0016861	1	1	0
Tfasc_v1.21831-RA	44	42.39867169269431	OG0015861	1	1	1
Tfasc_v1.20575-RA	28.0	29.39108910891089	OG0004595	2	1	1
Tfasc_v1.21853-RA	36.0	35.29223744292238	OG0015860	1	1	1
Tfasc_v1.03510-RA	34.0	32.98102357676826	OG0017022	1	1	0
Tfasc_v1.19238-RA	40.0	39.15103635745837	OG0015867	1	1	1
Tfasc_v1.28878-RA	43	42.370061772733806	OG0010231	1	1	1
Tfasc_v1.11118-RA	38	37.83399209486166	OG0019256	0	1	1
Tfasc_v1.21080-RA	21.0	21.941958041958042	OG0004045	1	2	1
Tfasc_v1.21079-RA	23.0	26.65832620473339	OG0004045	1	2	1
Tfasc_v1.17932-RA	30.0	34.92134831460674	OG0015866	1	1	1
Tfasc_v1.12477-RA	38	37.034887737478414	OG0011806	1	1	1
Tfasc_v1.17934-RA	44	44.432217194570136	OG0015865	1	1	1
Tfasc_v1.12014-RA	40	38.93333333333333	OG0019304	0	1	1
Tfasc_v1.17944-RA	51.0	51.71376146788991	OG0016416	0	1	2
Tfasc_v1.02316-RB	48.0	44.488883076118235	OG0015368	1	1	1
Tfasc_v1.17933-RA	45	44.31150366221456	OG0015864	1	1	1
Tfasc_v1.16620-RA	52	56.040054127198914	OG0004042	2	1	1
Tfasc_v1.26932-RA	19.0	20.230883813306853	OG0015733	1	1	1
Tfasc_v1.03416-RA	20.0	20.53301886792453	OG0017025	1	1	0
Tfasc_v1.26933-RA	47.0	45.46906318082789	OG0015732	1	1	1
Tfasc_v1.17707-RA	38	36.32998962296783	OG0010230	1	1	1
Tfasc_v1.00924-RA	43	44.30680885972108	OG0014523	1	1	1
Tfasc_v1.28320-RA	24.0	24.648325358851675	OG0004040	2	1	1
Tfasc_v1.26931-RA	48.0	46.368991019545696	OG0015731	1	1	1
Tfasc_v1.30660-RA	29.0	26.423992673992675	OG0013408	1	1	1
Tfasc_v1.26935-RA	43.0	44.316943127962084	OG0015730	1	1	1
Tfasc_v1.12019-RA	32.0	32.05629770992366	OG0019305	0	1	1
Tfasc_v1.17145-RA	31	31.386934673366834	OG0017882	1	1	0
Tfasc_v1.21428-RA	45	44.11859172328598	OG0004426	1	2	1
Tfasc_v1.07909-RA	47.0	48.51049160671463	OG0004426	1	2	1
Tfasc_v1.08983-RA	28	27.82596291012839	OG0016743	1	1	0
Tfasc_v1.08971-RA	39.0	38.64555555555555	OG0016741	1	1	0
Tfasc_v1.19385-RA	35.0	34.56301369863014	OG0011158	1	1	1
Tfasc_v1.02329-RA	36	33.85771324863884	OG0015366	1	1	1
Tfasc_v1.26936-RA	33	32.56889264581572	OG0015736	1	1	1
Tfasc_v1.29649-RA	42	40.82882699735718	OG0003640	2	1	1
Tfasc_v1.12326-RA	41.0	38.912487205731836	OG0003641	2	1	1
Tfasc_v1.29683-RA	44	43.23461132606402	OG0003642	2	1	1
Tfasc_v1.29723-RA	40	41.21000704721635	OG0003644	2	1	1
Tfasc_v1.29168-RA	36.0	36.074175824175825	OG0003645	2	1	1
Tfasc_v1.22776-RA	14	14.237797246558198	OG0003646	1	2	1
Tfasc_v1.22778-RA	9	10.137672090112641	OG0003646	1	2	1
Tfasc_v1.29748-RA	21	20.111268103143765	OG0003647	1	2	1
Tfasc_v1.29746-RA	28.0	30.335337813937034	OG0003647	1	2	1
Tfasc_v1.29755-RA	43.0	43.939	OG0003648	1	1	2
Tfasc_v1.29757-RA	33	32.37973568281938	OG0003649	1	2	1
Tfasc_v1.29759-RA	43	44.908489525909594	OG0003649	1	2	1
Tfasc_v1.00040-RA	13.0	17.240654205607477	OG0015296	1	1	1
Tfasc_v1.00042-RA	46	46.007578149668454	OG0015297	1	1	1
Tfasc_v1.00065-RA	21	21.827338129496404	OG0015290	1	1	1
Tfasc_v1.00054-RA	34.5	33.81723237597911	OG0015291	1	1	1
Tfasc_v1.00055-RA	22	23.075197089144936	OG0015292	1	1	1
Tfasc_v1.12476-RA	49.0	47.38909875876956	OG0011808	1	1	1
Tfasc_v1.10968-RA	28	33.15218434949592	OG0019222	0	2	0
Tfasc_v1.14284-RA	21	20.746502755404833	OG0019222	0	2	0
Tfasc_v1.19613-RA	42.0	40.5483367983368	OG0016414	0	3	0
Tfasc_v1.19615-RA	46	40.9082774049217	OG0016414	0	3	0
Tfasc_v1.17692-RA	3.0	2.7043478260869565	OG0016414	0	3	0
Tfasc_v1.28267-RA	40	40.58239127543556	OG0015362	1	1	1
Tfasc_v1.05588-RA	42.0	40.62651515151515	OG0017833	1	1	0
Tfasc_v1.28269-RA	44.0	42.583107601867326	OG0015363	1	1	1
Tfasc_v1.29426-RA	46	41.091447173720034	OG0017836	1	1	0
Tfasc_v1.26955-RA	49	47.94118322802987	OG0015739	1	1	1
Tfasc_v1.07979-RA	5	6.760293518141052	OG0017027	1	1	0
Tfasc_v1.00936-RA	44	45.145822593394506	OG0017835	1	1	0
Tfasc_v1.21282-RA	20	19.98941289701636	OG0012242	1	1	1
Tfasc_v1.21275-RA	41	41.596336996336994	OG0012243	1	1	1
Tfasc_v1.21283-RA	43.0	42.33081570996979	OG0012240	1	1	1
Tfasc_v1.21289-RA	37	37.000539665407445	OG0012241	1	1	1
Tfasc_v1.17702-RB	44.0	42.63483441387769	OG0010232	1	1	1
Tfasc_v1.21271-RA	47.0	43.94880991196609	OG0012247	1	1	1
Tfasc_v1.21278-RA	40.0	38.91904589808457	OG0012244	1	1	1
Tfasc_v1.21281-RA	36	32.476201320883625	OG0012245	1	1	1
Tfasc_v1.21269-RA	43	42.13859757351429	OG0012248	1	1	1
Tfasc_v1.21273-RA	36	35.8316041500399	OG0012249	1	1	1
Tfasc_v1.20660-RA	37	36.349164041676765	OG0012718	1	1	1
Tfasc_v1.20657-RA	48.0	48.47686116700201	OG0012719	1	1	1
Tfasc_v1.27605-RA	36.0	37.52415324819545	OG0006926	1	1	1
Tfasc_v1.27606-RA	48	47.584676616915424	OG0006927	1	1	1
Tfasc_v1.27601-RA	44.0	46.2433234421365	OG0006924	1	1	1
Tfasc_v1.27608-RA	32	31.83525243578388	OG0006925	1	1	1
Tfasc_v1.27635-RA	42	41.60401389424933	OG0006922	1	1	1
Tfasc_v1.27609-RA	31.0	33.336588167719704	OG0006923	1	1	1
Tfasc_v1.27615-RA	34	33.56404793608522	OG0006920	1	1	1
Tfasc_v1.27611-RA	43	43.17344834052128	OG0006921	1	1	1
Tfasc_v1.01119-RA	44	44.99655469422911	OG0018400	0	1	1
Tfasc_v1.06156-RA	30	31.59142104001917	OG0018507	0	1	1
Tfasc_v1.11617-RB	19.0	18.69607843137255	OG0016408	0	1	2
Tfasc_v1.11658-RA	28	26.40084388185654	OG0016409	0	2	1
Tfasc_v1.11661-RA	46.0	44.32874617737003	OG0016409	0	2	1
Tfasc_v1.27590-RA	38.0	37.16435643564356	OG0006928	1	1	1
Tfasc_v1.27598-RA	41.0	39.76141975308642	OG0006929	1	1	1
Tfasc_v1.30316-RA	43	42.81753011848262	OG0016963	1	1	0
Tfasc_v1.06680-RA	49	50.43615174807835	OG0017317	1	1	0
Tfasc_v1.10070-RB	38.0	41.55444646098004	OG0018057	0	1	1
Tfasc_v1.08405-RA	23	22.74865927779764	OG0018950	0	2	0
Tfasc_v1.08406-RA	17	30.880788018247145	OG0018950	0	2	0
Tfasc_v1.14575-RA	45	40.6362809729484	OG0017736	1	1	0
Tfasc_v1.22807-RA	42	38.752686145146086	OG0015084	1	1	1
