gene_id	median_cov	mean_cov	og_id	Acom_count	Tfas_count	Tlei_count	duplicated
6123	Tfasc_v1.23790-RA	129	179.770245231608	OG0001820	0	2	4	multi-copy
6199	Tfasc_v1.00750-RA	124	116.018644067797	OG0001793	0	4	2	multi-copy
6200	Tfasc_v1.21851-RA	127	124.253996447602	OG0001793	0	4	2	multi-copy
6207	Tfasc_v1.22000-RA	122	120.093088071349	OG0001795	0	5	1	multi-copy
6269	Tfasc_v1.00661-RA	102	102.464542651593	OG0000846	1	3	4	multi-copy
6495	Tfasc_v1.22212-RA	106	108.800995024876	OG0002806	0	3	2	multi-copy
6644	Tfasc_v1.21996-RA	132	129.592264302981	OG0000678	0	4	5	multi-copy
6726	Tfasc_v1.21998-RA	114	114.208955223881	OG0003327	1	2	1	multi-copy
7106	Tfasc_v1.26327-RA	3859	4327.64551010813	OG0018618	0	1	1	single-copy
7162	Tfasc_v1.00752-RA	441	432.434170854271	OG0000140	1	23	0	multi-copy
7164	Tfasc_v1.15441-RA	226	224.543949044586	OG0000140	1	23	0	multi-copy
7165	Tfasc_v1.21786-RA	312	296.56050955414	OG0000140	1	23	0	multi-copy
7166	Tfasc_v1.05320-RA	553	568.033121019108	OG0000140	1	23	0	multi-copy
7167	Tfasc_v1.13633-RA	157	168.040118870728	OG0000140	1	23	0	multi-copy
7168	Tfasc_v1.08622-RA	558	582.008915304606	OG0000140	1	23	0	multi-copy
7169	Tfasc_v1.08206-RA	363.5	360.117384843982	OG0000140	1	23	0	multi-copy
7171	Tfasc_v1.02888-RA	420.5	402.11367013373	OG0000140	1	23	0	multi-copy
7172	Tfasc_v1.20951-RA	535	539.893016344725	OG0000140	1	23	0	multi-copy
7173	Tfasc_v1.21772-RA	385	376.74294205052	OG0000140	1	23	0	multi-copy
7174	Tfasc_v1.15773-RA	500	491.63949044586	OG0000140	1	23	0	multi-copy
7175	Tfasc_v1.19137-RA	465	466.824665676077	OG0000140	1	23	0	multi-copy
7176	Tfasc_v1.13686-RA	144.5	132.402674591382	OG0000140	1	23	0	multi-copy
7177	Tfasc_v1.12751-RA	299	289.884101040119	OG0000140	1	23	0	multi-copy
7178	Tfasc_v1.12664-RA	111	126.62951575711	OG0000140	1	23	0	multi-copy
7179	Tfasc_v1.00767-RA	131	118.626389918458	OG0000140	1	23	0	multi-copy
7180	Tfasc_v1.18219-RA	360	366.861056751468	OG0000140	1	23	0	multi-copy
7181	Tfasc_v1.20950-RA	291	292.713862120089	OG0000140	1	23	0	multi-copy
7182	Tfasc_v1.07295-RA	410	415.91456166419	OG0000140	1	23	0	multi-copy
7184	Tfasc_v1.23884-RA	101	100.94279346211	OG0000140	1	23	0	multi-copy
7250	Tfasc_v1.11219-RA	111	110.448795180723	OG0000148	1	8	14	multi-copy
7251	Tfasc_v1.00859-RA	177.5	174.214285714286	OG0000148	1	8	14	multi-copy
7503	Tfasc_v1.28686-RA	245	1184.36464088398	OG0001057	5	1	1	single-copy
7852	Tfasc_v1.10339-RA	113	107.666666666667	OG0000051	0	28	23	multi-copy
7853	Tfasc_v1.10356-RA	113	111.762222222222	OG0000051	0	28	23	multi-copy
7855	Tfasc_v1.17342-RA	111	110.375555555556	OG0000051	0	28	23	multi-copy
7856	Tfasc_v1.11081-RA	126	124.124444444444	OG0000051	0	28	23	multi-copy
7861	Tfasc_v1.20199-RA	104	98.9822222222222	OG0000051	0	28	23	multi-copy
7904	Tfasc_v1.21042-RA	1010	1018.59233449477	OG0018547	0	1	1	single-copy
9083	Tfasc_v1.19596-RA	7340	5949.16783216783	OG0010793	1	1	1	ancestral-single-copy
9314	Tfasc_v1.26358-RA	1156	1128.52195121951	OG0015275	1	1	1	ancestral-single-copy
9535	Tfasc_v1.05472-RA	124	124.628458498024	OG0005373	1	2	1	multi-copy
9806	Tfasc_v1.25471-RA	7903	5650.40293398533	OG0017695	1	1	0	single-copy
9993	Tfasc_v1.24722-RA	6562.5	5604.56916996047	OG0018145	0	1	1	single-copy
10079	Tfasc_v1.24721-RA	426	402.068322981366	OG0018144	0	1	1	single-copy
10167	Tfasc_v1.25991-RA	121	107.596060943887	OG0002631	2	1	2	single-copy
10434	Tfasc_v1.30451-RA	320	343.019773059207	OG0001565	2	2	2	ancestral-multi-copy
11400	Tfasc_v1.05094-RA	6963	6280.03167420814	OG0016238	0	1	2	single-copy
11606	Tfasc_v1.10454-RA	103	101.98003992016	OG0005474	0	3	1	multi-copy
11608	Tfasc_v1.10500-RA	163	141.674050632911	OG0005474	0	3	1	multi-copy
11776	Tfasc_v1.05432-RA	743	850.745614035088	OG0018465	0	1	1	single-copy
11823	Tfasc_v1.05430-RA	863	933.829832572298	OG0002403	3	1	1	single-copy
11875	Tfasc_v1.20935-RA	4739	3958.48341232227	OG0000929	6	1	0	single-copy
12102	Tfasc_v1.26323-RA	1138	1110.28263624842	OG0002674	2	2	0	multi-copy
12112	Tfasc_v1.25470-RA	980	959.588662790698	OG0014414	1	1	1	ancestral-single-copy
12237	Tfasc_v1.24738-RA	835	807.381258023107	OG0005056	3	1	0	single-copy
12277	Tfasc_v1.26324-RA	6274	4700.69589041096	OG0004928	2	1	1	single-copy
12363	Tfasc_v1.27261-RA	6556	6705.26756756757	OG0004914	2	1	1	single-copy
12380	Tfasc_v1.26359-RA	1176	1174.03296703297	OG0005320	1	2	1	multi-copy
12381	Tfasc_v1.26360-RB	1140	1136.8	OG0005320	1	2	1	multi-copy
12423	Tfasc_v1.26870-RA	108	101.604606294465	OG0001526	2	4	0	multi-copy
12618	Tfasc_v1.15699-RA	108	106.381906825569	OG0002798	0	4	1	multi-copy
12795	Tfasc_v1.24731-RA	1028	1030.62091503268	OG0011028	2	1	0	single-copy
12835	Tfasc_v1.22213-RA	131	135.213651877133	OG0018202	0	1	1	single-copy
13513	Tfasc_v1.29910-RB	389	388.889901372213	OG0000517	1	8	1	multi-copy
13517	Tfasc_v1.23924-RA	323	327.683115139308	OG0000517	1	8	1	multi-copy
13518	Tfasc_v1.29876-RA	357	329.720394736842	OG0000517	1	8	1	multi-copy
13700	Tfasc_v1.25477-RA	1686	1866.56493506494	OG0016195	0	2	1	multi-copy
13701	Tfasc_v1.25468-RA	510	492.644859813084	OG0016195	0	2	1	multi-copy
13780	Tfasc_v1.24733-RA	812	790.648762506582	OG0001480	4	2	0	multi-copy
13782	Tfasc_v1.24732-RA	1007	1030.22901554404	OG0001481	3	2	1	multi-copy
13856	Tfasc_v1.26328-RA	205	265.73597359736	OG0014734	1	1	1	ancestral-single-copy
14302	Tfasc_v1.13503-RA	138	137.696629213483	OG0005582	0	3	1	multi-copy
14372	Tfasc_v1.10560-RA	107	107.218045112782	OG0000538	1	4	5	multi-copy
14381	Tfasc_v1.23925-RA	459	446.015759312321	OG0000532	2	6	2	multi-copy
14388	Tfasc_v1.13555-RA	135	140.402863651155	OG0000531	2	6	2	multi-copy
14389	Tfasc_v1.13557-RA	104	101.843496318671	OG0000531	2	6	2	multi-copy
14390	Tfasc_v1.13556-RA	211	210.097826086957	OG0000531	2	6	2	multi-copy
14856	Tfasc_v1.24749-RA	143	130.067567567568	OG0002560	4	1	0	single-copy
14858	Tfasc_v1.15812-RA	6474	5695.0323943662	OG0002567	3	1	1	single-copy
15043	Tfasc_v1.25475-RA	1107	1127.34362492853	OG0005340	1	2	1	multi-copy
15044	Tfasc_v1.25474-RA	1198	1187.28499025341	OG0005340	1	2	1	multi-copy
15092	Tfasc_v1.01140-RA	125	120.829351535836	OG0002820	0	4	1	multi-copy
15174	Tfasc_v1.00682-RA	115	112.184983295235	OG0000086	0	29	5	multi-copy
15216	Tfasc_v1.10424-RA	111	106.341384282624	OG0000085	0	30	4	multi-copy
15243	Tfasc_v1.02813-RA	114	113.053803339518	OG0000084	0	33	1	multi-copy
15481	Tfasc_v1.10350-RA	229	1089.22925828203	OG0001141	2	3	2	multi-copy
15482	Tfasc_v1.10361-RA	3444	3128.51565495208	OG0001141	2	3	2	multi-copy
15483	Tfasc_v1.10352-RA	3103	3213.7795765878	OG0001141	2	3	2	multi-copy
15551	Tfasc_v1.10743-RA	105	168.592059685585	OG0019236	0	1	1	single-copy
15685	Tfasc_v1.27027-RA	199	187.36632996633	OG0001704	1	4	1	multi-copy
15686	Tfasc_v1.29018-RB	155	210.528345959596	OG0001704	1	4	1	multi-copy
15934	Tfasc_v1.24752-RA	145	189.030411449016	OG0005478	0	3	1	multi-copy
15935	Tfasc_v1.24723-RA	836.5	771.179785330948	OG0005478	0	3	1	multi-copy
16002	Tfasc_v1.10597-RA	7887.5	5739.77692307692	OG0014863	1	1	1	ancestral-single-copy
16383	Tfasc_v1.24725-RA	474	483.402571041949	OG0016173	0	1	2	single-copy
16468	Tfasc_v1.13234-RA	313.5	357.391719745223	OG0004366	1	2	1	multi-copy
16533	Tfasc_v1.15357-RA	193	187.932810074176	OG0001762	2	2	2	ancestral-multi-copy
16552	Tfasc_v1.27260-RA	6878	6698.4985862394	OG0004365	2	1	1	single-copy
16653	Tfasc_v1.00467-RA	118	115.170568561873	OG0000380	3	6	3	multi-copy
16701	Tfasc_v1.13440-RA	130	134.155579021471	OG0015697	1	1	1	ancestral-single-copy
16711	Tfasc_v1.26006-RA	123	109.641129032258	OG0018604	0	1	1	single-copy
17163	Tfasc_v1.03400-RA	1258.5	1085.125	OG0005078	1	1	2	single-copy
17176	Tfasc_v1.15013-RA	7073	6649.43824701195	OG0005075	1	1	2	single-copy
17253	Tfasc_v1.27190-RA	128	133.208931419458	OG0001180	0	3	4	multi-copy
17254	Tfasc_v1.24543-RA	102	96.4577352472089	OG0001180	0	3	4	multi-copy
17446	Tfasc_v1.07903-RA	141	143.553334295612	OG0015690	1	1	1	ancestral-single-copy
17472	Tfasc_v1.10351-RA	1509.5	1686.00435729848	OG0001744	1	3	2	multi-copy
17473	Tfasc_v1.26604-RA	2538	2654.86428571429	OG0001744	1	3	2	multi-copy
17474	Tfasc_v1.19868-RA	6024.5	4936.91082802548	OG0001744	1	3	2	multi-copy
17810	Tfasc_v1.25644-RA	6129	6215.65306122449	OG0000627	6	2	1	multi-copy
18055	Tfasc_v1.02623-RA	104	105.219482120838	OG0000020	0	85	1	multi-copy
18062	Tfasc_v1.18115-RA	208	205.70990237099	OG0000020	0	85	1	multi-copy
18078	Tfasc_v1.07204-RA	172	154.731860559384	OG0000020	0	85	1	multi-copy
18079	Tfasc_v1.18116-RA	181	178.580285343709	OG0000020	0	85	1	multi-copy
18087	Tfasc_v1.08311-RB	123.5	134.330097087379	OG0000020	0	85	1	multi-copy
18096	Tfasc_v1.24775-RA	116	118.754125412541	OG0000020	0	85	1	multi-copy
18543	Tfasc_v1.19051-RA	943	914.845679012346	OG0000819	6	1	1	single-copy
18755	Tfasc_v1.23543-RA	117	117.2576	OG0000256	1	12	3	multi-copy
18878	Tfasc_v1.29019-RA	389.5	335.122974963181	OG0000644	5	3	1	multi-copy
19288	Tfasc_v1.15307-RA	115	117.989991659716	OG0000787	4	3	1	multi-copy
19524	Tfasc_v1.09469-RA	4694	4130.05882352941	OG0018017	0	1	1	single-copy
19654	Tfasc_v1.26381-RA	152	150.090909090909	OG0000276	0	13	2	multi-copy
19656	Tfasc_v1.25587-RA	103	95.7272727272727	OG0000276	0	13	2	multi-copy
19712	Tfasc_v1.26333-RA	786	772.23642172524	OG0016275	0	2	1	multi-copy
19713	Tfasc_v1.26319-RA	641.5	1042.5622406639	OG0016275	0	2	1	multi-copy
19979	Tfasc_v1.26015-RA	112	116.493155493155	OG0000069	0	23	15	multi-copy
20088	Tfasc_v1.08339-RA	109	107.708256880734	OG0000063	1	26	13	multi-copy
20248	Tfasc_v1.26331-RA	1430	1216.63306451613	OG0002689	1	3	1	multi-copy
20249	Tfasc_v1.06633-RA	403	402.403225806452	OG0002689	1	3	1	multi-copy
20250	Tfasc_v1.28522-RA	3144	3168.20161290323	OG0002689	1	3	1	multi-copy
20475	Tfasc_v1.05633-RA	5480	5138.68023255814	OG0004997	1	2	1	multi-copy
20476	Tfasc_v1.05626-RA	824	836.933139534884	OG0004997	1	2	1	multi-copy
20611	Tfasc_v1.21997-RA	111	105.378468368479	OG0005482	0	1	3	single-copy
20661	Tfasc_v1.21176-RA	138	136.383017997231	OG0000216	2	11	5	multi-copy
20663	Tfasc_v1.21179-RA	102	103.67626250305	OG0000216	2	11	5	multi-copy
20722	Tfasc_v1.25436-RA	101	100.332089552239	OG0000219	0	17	1	multi-copy
20727	Tfasc_v1.21733-RA	185	181.789179104478	OG0000219	0	17	1	multi-copy
20841	Tfasc_v1.22862-RA	291	279.684650317893	OG0003747	1	3	0	multi-copy
20842	Tfasc_v1.29911-RA	376	378.201228878648	OG0003747	1	3	0	multi-copy
20843	Tfasc_v1.22040-RA	138	163.857654889913	OG0003747	1	3	0	multi-copy
21025	Tfasc_v1.30300-RA	100.5	101.142857142857	OG0000043	0	50	8	multi-copy
21229	Tfasc_v1.28491-RA	106	107.902208201893	OG0000048	0	48	3	multi-copy
21231	Tfasc_v1.07406-RA	168	165.703170028818	OG0000048	0	48	3	multi-copy
21234	Tfasc_v1.22051-RA	147	152.927272727273	OG0000048	0	48	3	multi-copy
21723	Tfasc_v1.20024-RA	120	118.853149770547	OG0000235	1	8	8	multi-copy
21751	Tfasc_v1.24741-RA	762.5	781.450606585789	OG0001048	3	2	2	multi-copy
21766	Tfasc_v1.05357-RA	406	410.644839857651	OG0001047	3	3	1	multi-copy
21767	Tfasc_v1.05358-RA	405	413.508185053381	OG0001047	3	3	1	multi-copy
21768	Tfasc_v1.05356-RA	130	134.263157894737	OG0001047	3	3	1	multi-copy
22251	Tfasc_v1.19714-RA	107	175.381436663234	OG0000890	0	2	6	multi-copy
22331	Tfasc_v1.02391-RA	4925	3942.45208845209	OG0016312	0	2	1	multi-copy
22332	Tfasc_v1.13636-RA	1863	1872.48044692737	OG0016312	0	2	1	multi-copy
22989	Tfasc_v1.25643-RA	6100	5987.25670498084	OG0013743	1	1	1	ancestral-single-copy
22994	Tfasc_v1.26194-RA	7268.5	7262.00873362445	OG0013745	1	1	1	ancestral-single-copy
23032	Tfasc_v1.05155-RA	110	102.30985915493	OG0001774	1	3	2	multi-copy
23275	Tfasc_v1.10363-RA	2215	1828.95419847328	OG0001083	6	1	0	single-copy
23554	Tfasc_v1.10804-RA	159	144.744109813563	OG0010988	1	1	1	ancestral-single-copy
23970	Tfasc_v1.24724-RA	762	732.458594730238	OG0016172	0	2	1	multi-copy
23971	Tfasc_v1.24751-RA	107	214.999372647428	OG0016172	0	2	1	multi-copy
24039	Tfasc_v1.05433-RA	1156.5	1068.93842364532	OG0001579	2	1	3	single-copy
24161	Tfasc_v1.29016-RA	107	106.405837387074	OG0019639	0	1	1	single-copy
24376	Tfasc_v1.25472-RA	1105	1109.84237726098	OG0014783	1	1	1	ancestral-single-copy
24455	Tfasc_v1.26332-RA	984	991.177464788732	OG0011253	1	1	1	ancestral-single-copy
25204	Tfasc_v1.29148-RA	5901	4220.74564102564	OG0001512	5	1	0	single-copy
25233	Tfasc_v1.20551-RA	131	124.133484162896	OG0016260	0	2	1	multi-copy
25701	Tfasc_v1.21327-RA	5574	4542.6256281407	OG0002640	2	1	2	single-copy
25857	Tfasc_v1.10744-RA	768	666.577777777778	OG0016394	0	1	2	single-copy
26224	Tfasc_v1.13558-RA	176	155.604127579737	OG0019185	0	1	1	single-copy
26263	Tfasc_v1.25648-RA	211	200.149757363729	OG0000463	0	10	1	multi-copy
26280	Tfasc_v1.30445-RA	110	120.512820512821	OG0000469	0	10	1	multi-copy
26281	Tfasc_v1.30443-RA	181	170.37640302793	OG0000469	0	10	1	multi-copy
26287	Tfasc_v1.25873-RA	171	178.033501606241	OG0000468	0	10	1	multi-copy
26288	Tfasc_v1.25879-RA	116	124.415381225209	OG0000468	0	10	1	multi-copy
26291	Tfasc_v1.27026-RA	118	110.096996365028	OG0000468	0	10	1	multi-copy
