"gene_id" "median_cov" "mean_cov" "og_id" "Acom_count" "Tfas_count" "Tlei_count" "duplicated"
"49" "Tfasc_v1.02519-RA" 23 27.2336321651725 "OG0004789" 1 2 1 "multi-copy"
"50" "Tfasc_v1.21080-RA" 21 21.9410302229819 "OG0004045" 1 2 1 "multi-copy"
"51" "Tfasc_v1.21079-RA" 23 26.6570675030294 "OG0004045" 1 2 1 "multi-copy"
"52" "Tfasc_v1.22776-RA" 14 14.225 "OG0003646" 1 2 1 "multi-copy"
"53" "Tfasc_v1.22778-RA" 9 10.12875 "OG0003646" 1 2 1 "multi-copy"
"54" "Tfasc_v1.29748-RA" 21 20.1091101694915 "OG0003647" 1 2 1 "multi-copy"
"55" "Tfasc_v1.29746-RA" 28 30.3331564986737 "OG0003647" 1 2 1 "multi-copy"
"56" "Tfasc_v1.29757-RA" 33 32.3705985915493 "OG0003649" 1 2 1 "multi-copy"
"57" "Tfasc_v1.29759-RA" 43 44.8945628214548 "OG0003649" 1 2 1 "multi-copy"
"58" "Tfasc_v1.11658-RA" 28 26.4037576687117 "OG0016409" 0 2 1 "multi-copy"
"59" "Tfasc_v1.11661-RA" 46 44.3202139854796 "OG0016409" 0 2 1 "multi-copy"
"60" "Tfasc_v1.15972-RA" 21 20.3212176283507 "OG0000690" 0 6 3 "multi-copy"
"61" "Tfasc_v1.16022-RA" 22 25.0365572826713 "OG0000690" 0 6 3 "multi-copy"
"62" "Tfasc_v1.16029-RA" 15 16.635593220339 "OG0000690" 0 6 3 "multi-copy"
"63" "Tfasc_v1.16026-RA" 21 20.2398540811674 "OG0000690" 0 6 3 "multi-copy"
"64" "Tfasc_v1.15970-RA" 16 16.168129330254 "OG0000690" 0 6 3 "multi-copy"
"65" "Tfasc_v1.16023-RA" 20 20.3490740740741 "OG0000690" 0 6 3 "multi-copy"
"66" "Tfasc_v1.24155-RA" 25 25.8556513844757 "OG0002120" 2 2 1 "multi-copy"
"67" "Tfasc_v1.24148-RA" 22 22.3296977959555 "OG0002120" 2 2 1 "multi-copy"
"68" "Tfasc_v1.00564-RA" 22 23.6481727574751 "OG0002126" 2 2 1 "multi-copy"
"69" "Tfasc_v1.00559-RA" 21 22.3256627393225 "OG0002126" 2 2 1 "multi-copy"
"70" "Tfasc_v1.03240-RA" 19 18.4620253164557 "OG0005318" 1 2 1 "multi-copy"
"71" "Tfasc_v1.27184-RA" 35 33.9655536770921 "OG0005318" 1 2 1 "multi-copy"
"72" "Tfasc_v1.13397-RA" 23 22.3400909581438 "OG0005312" 1 2 1 "multi-copy"
"73" "Tfasc_v1.13380-RA" 22 21.494180704441 "OG0005312" 1 2 1 "multi-copy"
"74" "Tfasc_v1.13350-RA" 23 22.3869778869779 "OG0005314" 1 2 1 "multi-copy"
"75" "Tfasc_v1.13348-RA" 21 21.0559480618675 "OG0005314" 1 2 1 "multi-copy"
"76" "Tfasc_v1.13349-RA" 23 23.9415751660567 "OG0005315" 1 2 1 "multi-copy"
"77" "Tfasc_v1.13347-RA" 21 20.4303430795691 "OG0005315" 1 2 1 "multi-copy"
"78" "Tfasc_v1.13327-RA" 18 18.2167125803489 "OG0005317" 1 2 1 "multi-copy"
"79" "Tfasc_v1.13319-RA" 16 17.0134061569017 "OG0005317" 1 2 1 "multi-copy"
"80" "Tfasc_v1.15113-RA" 20 19.2660550458716 "OG0003417" 1 2 1 "multi-copy"
"81" "Tfasc_v1.15110-RA" 22 23.045871559633 "OG0003417" 1 2 1 "multi-copy"
"82" "Tfasc_v1.30286-RA" 28 27.397604971957 "OG0003416" 1 2 1 "multi-copy"
"83" "Tfasc_v1.15106-RA" 22 22.35440351675 "OG0003416" 1 2 1 "multi-copy"
"84" "Tfasc_v1.22647-RA" 4 8.00900588846554 "OG0004370" 1 2 1 "multi-copy"
"85" "Tfasc_v1.23358-RA" 36 37.0058651026393 "OG0004370" 1 2 1 "multi-copy"
"86" "Tfasc_v1.15105-RA" 9 11.5796178343949 "OG0003413" 1 2 1 "multi-copy"
"87" "Tfasc_v1.30285-RA" 36 39.0180363804176 "OG0003413" 1 2 1 "multi-copy"
"88" "Tfasc_v1.15103-RA" 19 21.4439359267735 "OG0003412" 1 2 1 "multi-copy"
"89" "Tfasc_v1.15104-RA" 12 13.8673155737705 "OG0003412" 1 2 1 "multi-copy"
"90" "Tfasc_v1.14631-RA" 11 11.8635794743429 "OG0016429" 0 2 1 "multi-copy"
"91" "Tfasc_v1.14635-RA" 13 14.2277847309136 "OG0016429" 0 2 1 "multi-copy"
"92" "Tfasc_v1.19555-RA" 19 18.9398814563929 "OG0004190" 1 2 1 "multi-copy"
"93" "Tfasc_v1.19557-RA" 17 16.8536720044174 "OG0004190" 1 2 1 "multi-copy"
"94" "Tfasc_v1.13564-RA" 23 24.4528813151081 "OG0004192" 1 2 1 "multi-copy"
"95" "Tfasc_v1.13566-RA" 22 22.5126659760806 "OG0004192" 1 2 1 "multi-copy"
"96" "Tfasc_v1.23678-RA" 19 19.4466053748232 "OG0004703" 1 2 1 "multi-copy"
"97" "Tfasc_v1.23676-RA" 21 21.3792807168283 "OG0004703" 1 2 1 "multi-copy"
"98" "Tfasc_v1.04605-RA" 20 18.789662027833 "OG0000508" 2 5 3 "multi-copy"
"99" "Tfasc_v1.04603-RA" 25 29.1436464088398 "OG0000508" 2 5 3 "multi-copy"
"100" "Tfasc_v1.04602-RA" 43 43.4082496033845 "OG0000508" 2 5 3 "multi-copy"
"101" "Tfasc_v1.04606-RA" 44 52.0162011173184 "OG0000508" 2 5 3 "multi-copy"
"102" "Tfasc_v1.04601-RA" 34 33.1405433646813 "OG0000508" 2 5 3 "multi-copy"
"103" "Tfasc_v1.14837-RA" 45 45.641425389755 "OG0000502" 1 6 3 "multi-copy"
"104" "Tfasc_v1.14841-RA" 17 17.6589299763965 "OG0000502" 1 6 3 "multi-copy"
"105" "Tfasc_v1.14834-RA" 26 26.4886067339304 "OG0000502" 1 6 3 "multi-copy"
"106" "Tfasc_v1.14844-RA" 16 16.7219836001562 "OG0000502" 1 6 3 "multi-copy"
"107" "Tfasc_v1.14842-RA" 17 18.1418326693227 "OG0000502" 1 6 3 "multi-copy"
"108" "Tfasc_v1.14840-RA" 18 19.0119521912351 "OG0000502" 1 6 3 "multi-copy"
"109" "Tfasc_v1.15346-RA" 20 19.3802022102046 "OG0000504" 5 3 2 "multi-copy"
"110" "Tfasc_v1.15353-RA" 17 17.0999736911339 "OG0000504" 5 3 2 "multi-copy"
"111" "Tfasc_v1.17228-RA" 35 32.6920572916667 "OG0000504" 5 3 2 "multi-copy"
"112" "Tfasc_v1.19541-RA" 30 32.8581879572313 "OG0001112" 2 2 3 "multi-copy"
"113" "Tfasc_v1.19543-RA" 32 32.583596214511 "OG0001112" 2 2 3 "multi-copy"
"114" "Tfasc_v1.12937-RA" 19 21.3769269020388 "OG0001114" 3 3 1 "multi-copy"
"115" "Tfasc_v1.12930-RA" 25 26.6904619076185 "OG0001114" 3 3 1 "multi-copy"
"116" "Tfasc_v1.12936-RA" 23 24.4745050989802 "OG0001114" 3 3 1 "multi-copy"
"117" "Tfasc_v1.03210-RA" 18 18.3996966249526 "OG0004884" 1 2 1 "multi-copy"
"118" "Tfasc_v1.03220-RA" 18 19.5544969512195 "OG0004884" 1 2 1 "multi-copy"
"119" "Tfasc_v1.03320-RA" 21 20.6671545055405 "OG0004889" 1 2 1 "multi-copy"
"120" "Tfasc_v1.03322-RA" 20 20.7236924359241 "OG0004889" 1 2 1 "multi-copy"
"121" "Tfasc_v1.14600-RA" 42 40.5704734765454 "OG0000449" 6 3 2 "multi-copy"
"122" "Tfasc_v1.03797-RA" 13 12.8378378378378 "OG0000449" 6 3 2 "multi-copy"
"123" "Tfasc_v1.03785-RA" 12 12.2239382239382 "OG0000449" 6 3 2 "multi-copy"
"124" "Tfasc_v1.00676-RA" 45 37.4112478031634 "OG0000448" 9 2 0 "multi-copy"
"125" "Tfasc_v1.13395-RA" 17 15.6681514476615 "OG0000448" 9 2 0 "multi-copy"
"126" "Tfasc_v1.04710-RA" 15 15.0362173038229 "OG0000998" 2 3 2 "multi-copy"
"127" "Tfasc_v1.04712-RA" 15 16.6458022851465 "OG0000998" 2 3 2 "multi-copy"
"128" "Tfasc_v1.11828-RA" 35 35.0584632516704 "OG0000998" 2 3 2 "multi-copy"
"129" "Tfasc_v1.04582-RA" 49 47.7673563218391 "OG0000995" 2 3 2 "multi-copy"
"130" "Tfasc_v1.19381-RA" 27 27.4339866679932 "OG0000995" 2 3 2 "multi-copy"
"131" "Tfasc_v1.19377-RA" 21 22.4447471995156 "OG0000995" 2 3 2 "multi-copy"
"132" "Tfasc_v1.09563-RA" 21 22.456 "OG0000991" 2 2 3 "multi-copy"
"133" "Tfasc_v1.09562-RA" 32 30.9592476489028 "OG0000991" 2 2 3 "multi-copy"
"134" "Tfasc_v1.25897-RA" 44 43.5036623648413 "OG0000992" 2 4 1 "multi-copy"
"135" "Tfasc_v1.09510-RA" 26 28.16740237691 "OG0000992" 2 4 1 "multi-copy"
"136" "Tfasc_v1.09511-RA" 27 31.0052739209988 "OG0000992" 2 4 1 "multi-copy"
"137" "Tfasc_v1.09509-RA" 53 49.8424146506896 "OG0000992" 2 4 1 "multi-copy"
"138" "Tfasc_v1.09548-RA" 20 18.7947558770344 "OG0006697" 1 2 0 "multi-copy"
"139" "Tfasc_v1.05530-RA" 51 50.4329324699352 "OG0006697" 1 2 0 "multi-copy"
"140" "Tfasc_v1.18766-RA" 14 15.3283018867925 "OG0014593" 1 2 0 "multi-copy"
"141" "Tfasc_v1.18759-RA" 6 5.80597014925373 "OG0014593" 1 2 0 "multi-copy"
"142" "Tfasc_v1.26426-RA" 41 42.1353070712014 "OG0001478" 3 2 1 "multi-copy"
"143" "Tfasc_v1.29070-RA" 30 28.5837773830669 "OG0001478" 3 2 1 "multi-copy"
"144" "Tfasc_v1.10306-RB" 20 21.0495081612799 "OG0005105" 1 2 1 "multi-copy"
"145" "Tfasc_v1.12924-RA" 37 37.4678936605317 "OG0005105" 1 2 1 "multi-copy"
"146" "Tfasc_v1.00912-RA" 16 16.9537695590327 "OG0005107" 1 2 1 "multi-copy"
"147" "Tfasc_v1.00910-RA" 19 18.6614509246088 "OG0005107" 1 2 1 "multi-copy"
"148" "Tfasc_v1.09961-RA" 23 22.3635185608659 "OG0005101" 1 2 1 "multi-copy"
"149" "Tfasc_v1.09960-RA" 23 21.9061762242023 "OG0005101" 1 2 1 "multi-copy"
"150" "Tfasc_v1.12884-RA" 18 18.1823802163833 "OG0005103" 1 2 1 "multi-copy"
"151" "Tfasc_v1.12883-RA" 19 17.6491499227202 "OG0005103" 1 2 1 "multi-copy"
"152" "Tfasc_v1.16890-RA" 23 23.9028447444552 "OG0005109" 1 2 1 "multi-copy"
"153" "Tfasc_v1.16891-RA" 37 34.935455789081 "OG0005109" 1 2 1 "multi-copy"
"154" "Tfasc_v1.13705-RA" 18 18.0223144784639 "OG0003626" 1 2 1 "multi-copy"
"155" "Tfasc_v1.15214-RA" 18 18.1900397717448 "OG0003626" 1 2 1 "multi-copy"
"156" "Tfasc_v1.13730-RA" 23 25.0091047040971 "OG0003627" 1 2 1 "multi-copy"
"157" "Tfasc_v1.13727-RA" 25 24.0322423652512 "OG0003627" 1 2 1 "multi-copy"
"158" "Tfasc_v1.16499-RA" 23 23.2072758037225 "OG0003620" 1 2 1 "multi-copy"
"159" "Tfasc_v1.16511-RA" 18 22.6175972927242 "OG0003620" 1 2 1 "multi-copy"
"160" "Tfasc_v1.13735-RA" 19 19.2258953168044 "OG0003628" 1 2 1 "multi-copy"
"161" "Tfasc_v1.13733-RA" 20 20.2837465564738 "OG0003628" 1 2 1 "multi-copy"
"162" "Tfasc_v1.13740-RA" 21 21.2073998642227 "OG0003629" 1 2 1 "multi-copy"
"163" "Tfasc_v1.13737-RA" 21 20.5888037320893 "OG0003629" 1 2 1 "multi-copy"
"164" "Tfasc_v1.00260-RA" 44 43.4711388455538 "OG0004300" 1 2 1 "multi-copy"
"165" "Tfasc_v1.00256-RA" 15 15.6916325336454 "OG0004300" 1 2 1 "multi-copy"
"166" "Tfasc_v1.00254-RA" 23 26.1032836960672 "OG0004301" 1 2 1 "multi-copy"
"167" "Tfasc_v1.15273-RA" 10 11.0259319286872 "OG0004301" 1 2 1 "multi-copy"
"168" "Tfasc_v1.00250-RA" 12 11.9462962962963 "OG0004302" 1 2 1 "multi-copy"
"169" "Tfasc_v1.00253-RA" 28 28.2906220984215 "OG0004302" 1 2 1 "multi-copy"
"170" "Tfasc_v1.00252-RA" 28 26.6374807987711 "OG0004305" 1 2 1 "multi-copy"
"171" "Tfasc_v1.00249-RA" 26 28.485609308022 "OG0004305" 1 2 1 "multi-copy"
"172" "Tfasc_v1.08914-RA" 25 29.6135593220339 "OG0001905" 1 3 1 "multi-copy"
"173" "Tfasc_v1.06193-RA" 13 12.649299719888 "OG0001905" 1 3 1 "multi-copy"
"174" "Tfasc_v1.06190-RA" 8 7.85650723025584 "OG0001905" 1 3 1 "multi-copy"
"175" "Tfasc_v1.06155-RA" 20 23.3704142011834 "OG0001907" 1 2 2 "multi-copy"
"176" "Tfasc_v1.06154-RA" 45 45.9255459960291 "OG0001907" 1 2 2 "multi-copy"
"177" "Tfasc_v1.06016-RA" 20 20.5393474088292 "OG0001908" 2 2 1 "multi-copy"
"178" "Tfasc_v1.08990-RA" 22 22.1611510791367 "OG0001908" 2 2 1 "multi-copy"
"179" "Tfasc_v1.10006-RA" 24 22.3764940239044 "OG0011551" 1 2 0 "multi-copy"
"180" "Tfasc_v1.09949-RA" 2 4.87219343696028 "OG0011551" 1 2 0 "multi-copy"
"181" "Tfasc_v1.22987-RA" 33 35.9389256806475 "OG0011557" 1 2 0 "multi-copy"
"182" "Tfasc_v1.23007-RA" 26 32.0193628981886 "OG0011557" 1 2 0 "multi-copy"
"183" "Tfasc_v1.04371-RA" 11 11.9361313868613 "OG0002106" 1 2 2 "multi-copy"
"184" "Tfasc_v1.04364-RA" 14 15.3996350364964 "OG0002106" 1 2 2 "multi-copy"
"185" "Tfasc_v1.04724-RA" 46 45.3200990507635 "OG0002107" 2 2 1 "multi-copy"
"186" "Tfasc_v1.03167-RA" 17 18.7918258212376 "OG0002107" 2 2 1 "multi-copy"
"187" "Tfasc_v1.15246-RA" 22 21.7490039840637 "OG0016433" 0 2 1 "multi-copy"
"188" "Tfasc_v1.15240-RA" 26 26.218006795017 "OG0016433" 0 2 1 "multi-copy"
"189" "Tfasc_v1.10221-RA" 18 18.8339160839161 "OG0005378" 1 2 1 "multi-copy"
"190" "Tfasc_v1.10165-RA" 17 17.12 "OG0005378" 1 2 1 "multi-copy"
"191" "Tfasc_v1.30425-RA" 16 16.7427652733119 "OG0005376" 1 2 1 "multi-copy"
"192" "Tfasc_v1.30421-RA" 20 20.7620578778135 "OG0005376" 1 2 1 "multi-copy"
"193" "Tfasc_v1.30423-RA" 24 24.9261518849026 "OG0005377" 1 2 1 "multi-copy"
"194" "Tfasc_v1.30427-RA" 22 20.9642857142857 "OG0005377" 1 2 1 "multi-copy"
"195" "Tfasc_v1.04178-RA" 21 20.639715444045 "OG0005374" 1 2 1 "multi-copy"
"196" "Tfasc_v1.04184-RA" 18 16.8966636609558 "OG0005374" 1 2 1 "multi-copy"
"197" "Tfasc_v1.07109-RA" 55 55.09130859375 "OG0005370" 1 2 1 "multi-copy"
"198" "Tfasc_v1.30512-RA" 28 28.0617042115573 "OG0005370" 1 2 1 "multi-copy"
"199" "Tfasc_v1.24521-RA" 24 22.8475652787579 "OG0005371" 1 2 1 "multi-copy"
"200" "Tfasc_v1.24520-RA" 15 14.2936585365854 "OG0005371" 1 2 1 "multi-copy"
"201" "Tfasc_v1.21472-RA" 16 14.8643344709898 "OG0004421" 1 2 1 "multi-copy"
"202" "Tfasc_v1.21476-RA" 14 12.641638225256 "OG0004421" 1 2 1 "multi-copy"
"203" "Tfasc_v1.07454-RA" 23 23.125 "OG0002818" 0 3 2 "multi-copy"
"204" "Tfasc_v1.19503-RA" 29 28.7027777777778 "OG0002818" 0 3 2 "multi-copy"
"205" "Tfasc_v1.01041-RA" 49 49.5694444444444 "OG0002818" 0 3 2 "multi-copy"
"206" "Tfasc_v1.21477-RA" 20 19.9764 "OG0004422" 1 2 1 "multi-copy"
"207" "Tfasc_v1.21473-RA" 23 21.2252614641995 "OG0004422" 1 2 1 "multi-copy"
"208" "Tfasc_v1.21449-RA" 19 19.3230769230769 "OG0004424" 1 2 1 "multi-copy"
"209" "Tfasc_v1.26096-RA" 14 13.7120822622108 "OG0004424" 1 2 1 "multi-copy"
"210" "Tfasc_v1.15347-RA" 24 23.8148788927336 "OG0003434" 1 2 1 "multi-copy"
"211" "Tfasc_v1.15348-RA" 34 33.4842834310069 "OG0003434" 1 2 1 "multi-copy"
"212" "Tfasc_v1.11586-RA" 46 46.5775577557756 "OG0002811" 0 2 3 "multi-copy"
"213" "Tfasc_v1.25602-RA" 11 12.1895734597156 "OG0002811" 0 2 3 "multi-copy"
"214" "Tfasc_v1.29210-RA" 18 17.9450549450549 "OG0002814" 0 4 1 "multi-copy"
"215" "Tfasc_v1.13544-RA" 44 45.2908587257618 "OG0002814" 0 4 1 "multi-copy"
"216" "Tfasc_v1.00868-RA" 82 82.2602739726027 "OG0002814" 0 4 1 "multi-copy"
"217" "Tfasc_v1.17742-RA" 32 32.9512195121951 "OG0002814" 0 4 1 "multi-copy"
"218" "Tfasc_v1.08342-RA" 14 13.3877745940783 "OG0016095" 0 2 1 "multi-copy"
"219" "Tfasc_v1.03694-RA" 13 12.2217860647694 "OG0016095" 0 2 1 "multi-copy"
"220" "Tfasc_v1.03687-RA" 25 27.018051738842 "OG0016094" 0 2 1 "multi-copy"
"221" "Tfasc_v1.03691-RA" 30 29.9287454323995 "OG0016094" 0 2 1 "multi-copy"
"222" "Tfasc_v1.03620-RA" 27 25.863287250384 "OG0016093" 0 2 1 "multi-copy"
"223" "Tfasc_v1.03618-RA" 19 18.6625482625483 "OG0016093" 0 2 1 "multi-copy"
"224" "Tfasc_v1.17157-RA" 29 29.2556598564329 "OG0005598" 0 3 1 "multi-copy"
"225" "Tfasc_v1.18352-RA" 26 25.4890878567431 "OG0005598" 0 3 1 "multi-copy"
"226" "Tfasc_v1.17172-RA" 17 16.76918767507 "OG0005598" 0 3 1 "multi-copy"
"227" "Tfasc_v1.13764-RA" 45 45.6880641925777 "OG0005591" 0 2 2 "multi-copy"
"228" "Tfasc_v1.18065-RA" 14 14.3851326111319 "OG0005591" 0 2 2 "multi-copy"
"229" "Tfasc_v1.11494-RA" 46 47.4221105527638 "OG0005594" 0 3 1 "multi-copy"
"230" "Tfasc_v1.15429-RA" 32 31.7270408163265 "OG0005594" 0 3 1 "multi-copy"
"231" "Tfasc_v1.11324-RA" 52 53.2516703786192 "OG0005594" 0 3 1 "multi-copy"
"232" "Tfasc_v1.06142-RA" 42 41.1169647172547 "OG0001281" 1 3 2 "multi-copy"
"233" "Tfasc_v1.02440-RA" 6 13.3895495495495 "OG0001281" 1 3 2 "multi-copy"
"234" "Tfasc_v1.19506-RA" 39 41.5851898336994 "OG0001281" 1 3 2 "multi-copy"
"235" "Tfasc_v1.05874-RA" 17 17.0639686684073 "OG0001287" 1 2 3 "multi-copy"
"236" "Tfasc_v1.05882-RA" 18 18.9320705421293 "OG0001287" 1 2 3 "multi-copy"
"237" "Tfasc_v1.07886-RA" 28 28.3832153690597 "OG0002740" 1 3 1 "multi-copy"
"238" "Tfasc_v1.26234-RA" 20 20.4492462311558 "OG0002740" 1 3 1 "multi-copy"
"239" "Tfasc_v1.26230-RA" 14 12.4475065616798 "OG0002740" 1 3 1 "multi-copy"
"240" "Tfasc_v1.27438-RA" 24 23.9795860504678 "OG0002747" 1 3 1 "multi-copy"
"241" "Tfasc_v1.27436-RA" 18 18.429247311828 "OG0002747" 1 3 1 "multi-copy"
"242" "Tfasc_v1.27434-RA" 31 32.4058093626622 "OG0002747" 1 3 1 "multi-copy"
"243" "Tfasc_v1.26145-RA" 20 19.5120317070869 "OG0002748" 2 2 0 "multi-copy"
"244" "Tfasc_v1.26144-RA" 23 22.5894811511958 "OG0002748" 2 2 0 "multi-copy"
"245" "Tfasc_v1.03010-RA" 24 24.4520807061791 "OG0000520" 3 5 2 "multi-copy"
"246" "Tfasc_v1.03009-RA" 12 12.4003783102144 "OG0000520" 3 5 2 "multi-copy"
"247" "Tfasc_v1.03003-RA" 14 13.3783102143758 "OG0000520" 3 5 2 "multi-copy"
"248" "Tfasc_v1.17653-RA" 28 29.4725388601036 "OG0000520" 3 5 2 "multi-copy"
"249" "Tfasc_v1.07407-RA" 30 30.5037688442211 "OG0000520" 3 5 2 "multi-copy"
"250" "Tfasc_v1.16730-RA" 73 104.719422364643 "OG0000525" 1 8 1 "multi-copy"
"251" "Tfasc_v1.00938-RA" 40 49.1141804058339 "OG0000525" 1 8 1 "multi-copy"
"252" "Tfasc_v1.22144-RA" 45 58.1998005319149 "OG0000525" 1 8 1 "multi-copy"
"253" "Tfasc_v1.23547-RA" 42 52.8406226022142 "OG0000525" 1 8 1 "multi-copy"
"254" "Tfasc_v1.12608-RA" 104 137.927001719855 "OG0000525" 1 8 1 "multi-copy"
"255" "Tfasc_v1.27304-RA" 26 32.2233149053795 "OG0000525" 1 8 1 "multi-copy"
"256" "Tfasc_v1.26388-RA" 21 52.3145024674081 "OG0000525" 1 8 1 "multi-copy"
"257" "Tfasc_v1.24663-RA" 38 48.1898097237495 "OG0000525" 1 8 1 "multi-copy"
"258" "Tfasc_v1.01960-RA" 24 25.6202054794521 "OG0000526" 4 3 3 "multi-copy"
"259" "Tfasc_v1.21541-RA" 31 34.5664479081214 "OG0000526" 4 3 3 "multi-copy"
"260" "Tfasc_v1.28863-RA" 37 36.090597453477 "OG0000526" 4 3 3 "multi-copy"
"261" "Tfasc_v1.23646-RA" 21 20.903309352518 "OG0000529" 1 7 2 "multi-copy"
"262" "Tfasc_v1.23648-RA" 25 26.1709849237158 "OG0000529" 1 7 2 "multi-copy"
"263" "Tfasc_v1.23816-RA" 28 29.1515513126492 "OG0000529" 1 7 2 "multi-copy"
"264" "Tfasc_v1.23823-RA" 23 22.6249361267246 "OG0000529" 1 7 2 "multi-copy"
"265" "Tfasc_v1.23821-RA" 20 21.454094292804 "OG0000529" 1 7 2 "multi-copy"
"266" "Tfasc_v1.12063-RA" 25 23.8244047619048 "OG0000529" 1 7 2 "multi-copy"
"267" "Tfasc_v1.12058-RA" 33 31.3825870646766 "OG0000529" 1 7 2 "multi-copy"
"268" "Tfasc_v1.03305-RA" 22 23.8098207326578 "OG0001130" 3 2 2 "multi-copy"
