Category	ID	Term	adj_pval	Orthogroups	Genes
BP	GO:0010207	photosystem II assembly	0.01177	OG0011593, OG0008787, OG0008878, OG0013747	Tfasc_v1.22894, Tfasc_v1.24035, Tfasc_v1.24218, Tfasc_v1.29236
BP	GO:0006272	leading strand elongation	0.0143	OG0005067	Tfasc_v1.18217, Tfasc_v1.18220
BP	GO:0043067	regulation of programmed cell death	0.0156	OG0008010, OG0012141, OG0019562, OG0012271	Tfasc_v1.15036, Tfasc_v1.15950, Tfasc_v1.20189, Tfasc_v1.21207
BP	GO:0048280	vesicle fusion with Golgi apparatus	0.01564	OG0006481, OG0001435	Tfasc_v1.01218, Tfasc_v1.09310, Tfasc_v1.23961
BP	GO:0030433	ubiquitin-dependent ERAD pathway	0.01619	OG0000429, OG0001167, OG0001376, OG0016398, OG0005724, OG0001091	Tfasc_v1.03383, Tfasc_v1.03425, Tfasc_v1.11052, Tfasc_v1.11283, Tfasc_v1.13848, Tfasc_v1.15921
BP	GO:0000278	mitotic cell cycle	0.01855	OG0000327, OG0001167, OG0012467, OG0013174, OG0002649, OG0000213, OG0011748, OG0002912, OG0009749, OG0000408, OG0005067, OG0000907, OG0011437, OG0010088	Tfasc_v1.00717, Tfasc_v1.03425, Tfasc_v1.05061, Tfasc_v1.05563, Tfasc_v1.06507, Tfasc_v1.11971, Tfasc_v1.12327, Tfasc_v1.13855, Tfasc_v1.16241, Tfasc_v1.17279, Tfasc_v1.18217, Tfasc_v1.18220, Tfasc_v1.19861, Tfasc_v1.26052, Tfasc_v1.26801, Tfasc_v1.28841
BP	GO:0007030	Golgi organization	0.01947	OG0013548, OG0001291, OG0016892, OG0008828	Tfasc_v1.06116, Tfasc_v1.08630, Tfasc_v1.23996, Tfasc_v1.24112
BP	GO:0031936	negative regulation of chromatin silencing	0.02008	OG0019289, OG0011424, OG0004040	Tfasc_v1.11768, Tfasc_v1.17261, Tfasc_v1.28320
BP	GO:0009052	pentose-phosphate shunt, non-oxidative branch	0.02008	OG0010773, OG0007824, OG0004809	Tfasc_v1.11920, Tfasc_v1.20393, Tfasc_v1.30653
BP	GO:0042793	plastid transcription	0.02008	OG0006540, OG0001145, OG0004048	Tfasc_v1.01333, Tfasc_v1.11563, Tfasc_v1.29525
BP	GO:0006273	lagging strand elongation	0.02303	OG0005067	Tfasc_v1.18217, Tfasc_v1.18220
BP	GO:0042026	protein refolding	0.02383	OG0001028, OG0000429, OG0002296, OG0000209	Tfasc_v1.03039, Tfasc_v1.03383, Tfasc_v1.07538, Tfasc_v1.10981, Tfasc_v1.27981
BP	GO:0006623	protein targeting to vacuole	0.02477	OG0001435, OG0016858, OG0015047, OG0000769, OG0006836	Tfasc_v1.09310, Tfasc_v1.09447, Tfasc_v1.17961, Tfasc_v1.23961, Tfasc_v1.25115, Tfasc_v1.27794
BP	GO:0006730	one-carbon metabolic process	0.0251	OG0006587, OG0005996, OG0001683, OG0000619	Tfasc_v1.01418, Tfasc_v1.14408, Tfasc_v1.21769, Tfasc_v1.29300
BP	GO:0009231	riboflavin biosynthetic process	0.03082	OG0005126, OG0014847, OG0003712	Tfasc_v1.18707, Tfasc_v1.29628, Tfasc_v1.30213
BP	GO:0006662	glycerol ether metabolic process	0.03082	OG0003955, OG0015760, OG0009338	Tfasc_v1.13265, Tfasc_v1.26961, Tfasc_v1.30029
BP	GO:0045454	cell redox homeostasis	0.03262	OG0004784, OG0013075, OG0003955, OG0011381, OG0001128, OG0008967, OG0015760, OG0010295, OG0009323, OG0009338, OG0009378	Tfasc_v1.00424, Tfasc_v1.13058, Tfasc_v1.13265, Tfasc_v1.18348, Tfasc_v1.18700, Tfasc_v1.24370, Tfasc_v1.26961, Tfasc_v1.28983, Tfasc_v1.29976, Tfasc_v1.30029, Tfasc_v1.30100
BP	GO:0009058	biosynthetic process	0.03309	OG0015312, OG0015299, OG0015293, OG0003054, OG0006540, OG0006586, OG0006587, OG0001312, OG0006658, OG0006675, OG0017890, OG0002630, OG0017653, OG0013751, OG0012645, OG0004580, OG0018793, OG0004513, OG0013282, OG0013284, OG0013298, OG0003822, OG0004989, OG0002580, OG0013674, OG0009913, OG0009917, OG0009891, OG0013584, OG0014647, OG0014765, OG0014626, OG0005142, OG0017977, OG0000976, OG0002446, OG0012467, OG0012428, OG0006404, OG0006410, OG0001290, OG0013548, OG0017488, OG0006228, OG0006218, OG0001278, OG0018511, OG0002979, OG0006128, OG0017325, OG0012840, OG0005177, OG0004056, OG0013155, OG0002249, OG0003970, OG0013665, OG0002065, OG0000928, OG0018968, OG0003199, OG0016343, OG0003212, OG0007133, OG0001279, OG0007202, OG0008423, OG0008409, OG0008391, OG0002089, OG0001309, OG0005232, OG0000776, OG0001575, OG0010862, OG0016398, OG0013499, OG0001145, OG0019289, OG0000933, OG0010802, OG0011815, OG0000876, OG0013909, OG0014514, OG0014515, OG0013063, OG0005774, OG0005996, OG0006050, OG0014953, OG0000553, OG0008023, OG0001405, OG0001005, OG0001091, OG0012159, OG0012125, OG0003783, OG0009685, OG0009697, OG0009721, OG0008998, OG0004328, OG0001604, OG0011382, OG0011424, OG0001529, OG0010230, OG0005067, OG0011315, OG0014559, OG0005124, OG0005126, OG0001343, OG0014787, OG0011204, OG0000363, OG0015327, OG0006002, OG0005308, OG0019527, OG0007715, OG0016339, OG0003353, OG0000740, OG0007795, OG0007800, OG0013533, OG0015644, OG0012271, OG0018577, OG0012101, OG0012099, OG0012081, OG0005531, OG0012049, OG0012033, OG0001398, OG0012799, OG0007480, OG0007432, OG0015059, OG0013736, OG0011571, OG0011558, OG0001383, OG0011512, OG0018731, OG0011898, OG0015169, OG0008748, OG0008878, OG0008877, OG0008953, OG0012766, OG0013509, OG0002434, OG0000418, OG0009625, OG0000769, OG0009547, OG0016974, OG0003725, OG0013197, OG0011437, OG0013912, OG0006992, OG0006810, OG0016692, OG0006782, OG0005029, OG0004040, OG0004687, OG0002429, OG0010237, OG0010274, OG0010286, OG0001535, OG0000619, OG0018311, OG0004048, OG0009057, OG0014847, OG0002143, OG0001473, OG0009193, OG0009282, OG0000620, OG0003712, OG0018887, OG0015334, OG0013417, OG0016034, OG0016029	Tfasc_v1.00026, Tfasc_v1.00028, Tfasc_v1.00057, Tfasc_v1.01078, Tfasc_v1.01333, Tfasc_v1.01416, Tfasc_v1.01418, Tfasc_v1.01433, Tfasc_v1.01564, Tfasc_v1.01582, Tfasc_v1.01650, Tfasc_v1.01753, Tfasc_v1.01755, Tfasc_v1.01777, Tfasc_v1.01946, Tfasc_v1.01955, Tfasc_v1.02016, Tfasc_v1.02041, Tfasc_v1.02113, Tfasc_v1.02134, Tfasc_v1.02153, Tfasc_v1.03043, Tfasc_v1.03105, Tfasc_v1.03292, Tfasc_v1.03319, Tfasc_v1.03389, Tfasc_v1.03396, Tfasc_v1.03459, Tfasc_v1.03590, Tfasc_v1.03880, Tfasc_v1.03935, Tfasc_v1.04208, Tfasc_v1.04252, Tfasc_v1.04313, Tfasc_v1.04684, Tfasc_v1.05044, Tfasc_v1.05061, Tfasc_v1.05123, Tfasc_v1.05615, Tfasc_v1.05618, Tfasc_v1.05762, Tfasc_v1.06116, Tfasc_v1.06121, Tfasc_v1.06144, Tfasc_v1.06161, Tfasc_v1.06184, Tfasc_v1.06212, Tfasc_v1.06348, Tfasc_v1.06406, Tfasc_v1.06793, Tfasc_v1.06889, Tfasc_v1.06959, Tfasc_v1.07044, Tfasc_v1.07544, Tfasc_v1.07731, Tfasc_v1.07740, Tfasc_v1.07996, Tfasc_v1.08414, Tfasc_v1.08596, Tfasc_v1.08669, Tfasc_v1.08675, Tfasc_v1.08691, Tfasc_v1.08803, Tfasc_v1.08878, Tfasc_v1.08954, Tfasc_v1.08995, Tfasc_v1.09301, Tfasc_v1.09337, Tfasc_v1.09375, Tfasc_v1.09493, Tfasc_v1.09625, Tfasc_v1.10348, Tfasc_v1.10364, Tfasc_v1.10857, Tfasc_v1.10960, Tfasc_v1.11053, Tfasc_v1.11283, Tfasc_v1.11444, Tfasc_v1.11563, Tfasc_v1.11768, Tfasc_v1.11816, Tfasc_v1.11866, Tfasc_v1.12498, Tfasc_v1.12705, Tfasc_v1.12866, Tfasc_v1.12896, Tfasc_v1.12898, Tfasc_v1.13119, Tfasc_v1.14049, Tfasc_v1.14408, Tfasc_v1.14487, Tfasc_v1.14624, Tfasc_v1.14728, Tfasc_v1.15062, Tfasc_v1.15222, Tfasc_v1.15416, Tfasc_v1.15921, Tfasc_v1.15922, Tfasc_v1.16011, Tfasc_v1.16068, Tfasc_v1.16136, Tfasc_v1.16160, Tfasc_v1.16197, Tfasc_v1.16376, Tfasc_v1.16898, Tfasc_v1.16908, Tfasc_v1.17179, Tfasc_v1.17261, Tfasc_v1.17524, Tfasc_v1.17707, Tfasc_v1.18217, Tfasc_v1.18220, Tfasc_v1.18230, Tfasc_v1.18249, Tfasc_v1.18646, Tfasc_v1.18680, Tfasc_v1.18707, Tfasc_v1.18789, Tfasc_v1.18802, Tfasc_v1.19493, Tfasc_v1.19507, Tfasc_v1.19640, Tfasc_v1.19641, Tfasc_v1.19787, Tfasc_v1.19788, Tfasc_v1.20160, Tfasc_v1.20166, Tfasc_v1.20180, Tfasc_v1.20205, Tfasc_v1.20314, Tfasc_v1.20315, Tfasc_v1.20949, Tfasc_v1.20980, Tfasc_v1.21207, Tfasc_v1.21417, Tfasc_v1.21441, Tfasc_v1.21447, Tfasc_v1.21467, Tfasc_v1.21518, Tfasc_v1.21564, Tfasc_v1.21596, Tfasc_v1.21650, Tfasc_v1.21919, Tfasc_v1.22377, Tfasc_v1.22452, Tfasc_v1.22844, Tfasc_v1.22859, Tfasc_v1.22948, Tfasc_v1.22973, Tfasc_v1.23052, Tfasc_v1.23066, Tfasc_v1.23115, Tfasc_v1.23212, Tfasc_v1.23292, Tfasc_v1.23406, Tfasc_v1.23965, Tfasc_v1.24218, Tfasc_v1.24220, Tfasc_v1.24343, Tfasc_v1.24378, Tfasc_v1.24536, Tfasc_v1.24560, Tfasc_v1.24637, Tfasc_v1.24948, Tfasc_v1.25115, Tfasc_v1.25128, Tfasc_v1.25183, Tfasc_v1.25370, Tfasc_v1.25746, Tfasc_v1.26052, Tfasc_v1.27147, Tfasc_v1.27263, Tfasc_v1.27841, Tfasc_v1.27874, Tfasc_v1.27879, Tfasc_v1.28224, Tfasc_v1.28320, Tfasc_v1.28666, Tfasc_v1.28736, Tfasc_v1.28879, Tfasc_v1.28933, Tfasc_v1.28963, Tfasc_v1.28984, Tfasc_v1.29300, Tfasc_v1.29340, Tfasc_v1.29525, Tfasc_v1.29603, Tfasc_v1.29628, Tfasc_v1.29780, Tfasc_v1.29832, Tfasc_v1.29843, Tfasc_v1.29919, Tfasc_v1.30024, Tfasc_v1.30213, Tfasc_v1.30235, Tfasc_v1.30498, Tfasc_v1.30643, Tfasc_v1.30691, Tfasc_v1.30696
BP	GO:0006542	glutamine biosynthetic process	0.0334	OG0000363, OG0013912	Tfasc_v1.19507, Tfasc_v1.27147
BP	GO:1902975	mitotic DNA replication initiation	0.0334	OG0005067	Tfasc_v1.18217, Tfasc_v1.18220
BP	GO:0080111	DNA demethylation	0.0334	OG0015620, OG0011424	Tfasc_v1.13554, Tfasc_v1.17261
BP	GO:0072657	protein localization to membrane	0.03472	OG0012615, OG0006128, OG0011107, OG0000597, OG0013399, OG0018063, OG0000018, OG0002488, OG0000623, OG0001020, OG0001357	Tfasc_v1.01903, Tfasc_v1.06406, Tfasc_v1.08013, Tfasc_v1.08563, Tfasc_v1.10183, Tfasc_v1.10184, Tfasc_v1.10193, Tfasc_v1.11326, Tfasc_v1.25212, Tfasc_v1.26723, Tfasc_v1.30069
BP	GO:0002181	cytoplasmic translation	0.04475	OG0001312, OG0009891, OG0005177, OG0008423, OG0000553, OG0007800, OG0002434, OG0010286	Tfasc_v1.01433, Tfasc_v1.03459, Tfasc_v1.06959, Tfasc_v1.09301, Tfasc_v1.14728, Tfasc_v1.20315, Tfasc_v1.24560, Tfasc_v1.28963
BP	GO:0017183	peptidyl-diphthamide biosynthetic process from peptidyl-histidine	0.04522	OG0009891, OG0010286	Tfasc_v1.03459, Tfasc_v1.28963
BP	GO:0006517	protein deglycosylation	0.04522	OG0004317, OG0006218	Tfasc_v1.00307, Tfasc_v1.06161
BP	GO:0006432	phenylalanyl-tRNA aminoacylation	0.04522	OG0005308, OG0019527	Tfasc_v1.19787, Tfasc_v1.19788
MF	GO:0005198	structural molecule activity	1.6e-05	OG0000327, OG0012668, OG0004989, OG0001637, OG0001575, OG0000213, OG0001264, OG0016587, OG0001257, OG0008998, OG0017186, OG0013023, OG0000769, OG0010119, OG0005382	Tfasc_v1.00717, Tfasc_v1.02018, Tfasc_v1.03105, Tfasc_v1.06683, Tfasc_v1.10960, Tfasc_v1.11228, Tfasc_v1.11971, Tfasc_v1.12346, Tfasc_v1.14076, Tfasc_v1.14262, Tfasc_v1.16376, Tfasc_v1.18227, Tfasc_v1.23656, Tfasc_v1.25115, Tfasc_v1.26845, Tfasc_v1.27400, Tfasc_v1.28841
MF	GO:0003729	mRNA binding	6.6e-05	OG0018348, OG0006586, OG0001312, OG0009903, OG0006088, OG0000772, OG0005531, OG0004151, OG0000585, OG0013955, OG0000480, OG0008010, OG0009685, OG0012247, OG0018577, OG0007397, OG0008877, OG0009547, OG0018278, OG0006759, OG0010543, OG0010288	Tfasc_v1.00160, Tfasc_v1.01416, Tfasc_v1.01433, Tfasc_v1.03406, Tfasc_v1.06442, Tfasc_v1.06769, Tfasc_v1.07756, Tfasc_v1.08045, Tfasc_v1.08046, Tfasc_v1.08723, Tfasc_v1.12220, Tfasc_v1.13915, Tfasc_v1.15036, Tfasc_v1.16136, Tfasc_v1.21271, Tfasc_v1.21417, Tfasc_v1.21518, Tfasc_v1.22547, Tfasc_v1.24220, Tfasc_v1.25128, Tfasc_v1.25688, Tfasc_v1.27932, Tfasc_v1.28765, Tfasc_v1.28966
MF	GO:0043130	ubiquitin binding	0.00053	OG0010372, OG0003233, OG0015257, OG0000907, OG0012247, OG0010064, OG0003674	Tfasc_v1.07834, Tfasc_v1.08997, Tfasc_v1.13344, Tfasc_v1.19861, Tfasc_v1.21271, Tfasc_v1.26743, Tfasc_v1.29351
MF	GO:0004579	dolichyl-diphosphooligosaccharide-protein glycotransferase activity	0.00092	OG0002630, OG0017653, OG0012101	Tfasc_v1.01753, Tfasc_v1.01755, Tfasc_v1.21441
MF	GO:0034647	histone demethylase activity (H3-trimethyl-K4 specific)	0.00092	OG0015398, OG0015545, OG0002261	Tfasc_v1.02228, Tfasc_v1.06529, Tfasc_v1.28844
MF	GO:0003756	protein disulfide isomerase activity	0.00141	OG0010360, OG0013075, OG0011381, OG0015760, OG0009378	Tfasc_v1.07864, Tfasc_v1.13058, Tfasc_v1.18348, Tfasc_v1.26961, Tfasc_v1.30100
MF	GO:0004392	heme oxygenase (decyclizing) activity	0.00213	OG0017736, OG0015334	Tfasc_v1.14575, Tfasc_v1.30498
MF	GO:0004591	oxoglutarate dehydrogenase (succinyl-transferring) activity	0.00213	OG0000913	Tfasc_v1.14354, Tfasc_v1.27961
MF	GO:0019103	pyrimidine nucleotide binding	0.00213	OG0005067	Tfasc_v1.18217, Tfasc_v1.18220
MF	GO:0015288	porin activity	0.00213	OG0012357, OG0005717	Tfasc_v1.06760, Tfasc_v1.13827
MF	GO:0017076	purine nucleotide binding	0.00219	OG0000058, OG0000327, OG0006587, OG0015369, OG0005558, OG0001028, OG0013607, OG0000429, OG0009913, OG0001167, OG0000662, OG0008518, OG0008516, OG0001587, OG0005365, OG0002649, OG0002296, OG0005531, OG0000193, OG0002065, OG0000482, OG0003467, OG0008238, OG0019237, OG0019239, OG0004930, OG0001612, OG0013499, OG0000501, OG0019298, OG0000213, OG0013998, OG0011748, OG0011763, OG0000876, OG0013696, OG0001108, OG0005762, OG0000209, OG0001886, OG0014947, OG0000553, OG0015001, OG0007909, OG0000365, OG0001405, OG0019490, OG0001091, OG0012159, OG0012141, OG0009697, OG0016284, OG0009749, OG0009030, OG0009042, OG0004328, OG0001604, OG0014301, OG0014289, OG0011424, OG0014469, OG0010232, OG0005067, OG0015835, OG0002447, OG0014787, OG0000363, OG0019524, OG0019525, OG0005308, OG0019527, OG0000741, OG0007843, OG0007859, OG0000654, OG0001058, OG0012739, OG0000634, OG0018577, OG0012033, OG0000523, OG0012776, OG0018175, OG0018194, OG0007505, OG0007432, OG0007354, OG0007347, OG0018718, OG0004479, OG0011534, OG0000974, OG0011877, OG0012992, OG0008765, OG0008877, OG0013509, OG0000418, OG0000274, OG0004239, OG0005397, OG0013912, OG0000953, OG0006774, OG0002629, OG0019625, OG0001535, OG0011311, OG0000619, OG0009238, OG0018311, OG0014847, OG0013450, OG0004809	Tfasc_v1.00444, Tfasc_v1.00453, Tfasc_v1.00717, Tfasc_v1.01418, Tfasc_v1.02323, Tfasc_v1.03031, Tfasc_v1.03033, Tfasc_v1.03039, Tfasc_v1.03128, Tfasc_v1.03383, Tfasc_v1.03389, Tfasc_v1.03425, Tfasc_v1.04266, Tfasc_v1.04612, Tfasc_v1.04613, Tfasc_v1.04988, Tfasc_v1.06492, Tfasc_v1.06507, Tfasc_v1.07538, Tfasc_v1.07756, Tfasc_v1.08203, Tfasc_v1.08414, Tfasc_v1.09425, Tfasc_v1.09567, Tfasc_v1.09568, Tfasc_v1.09673, Tfasc_v1.10763, Tfasc_v1.10846, Tfasc_v1.10981, Tfasc_v1.11075, Tfasc_v1.11426, Tfasc_v1.11444, Tfasc_v1.11447, Tfasc_v1.11912, Tfasc_v1.11971, Tfasc_v1.12298, Tfasc_v1.12327, Tfasc_v1.12374, Tfasc_v1.12705, Tfasc_v1.12986, Tfasc_v1.13408, Tfasc_v1.14073, Tfasc_v1.14344, Tfasc_v1.14455, Tfasc_v1.14618, Tfasc_v1.14728, Tfasc_v1.14790, Tfasc_v1.14853, Tfasc_v1.14958, Tfasc_v1.15222, Tfasc_v1.15885, Tfasc_v1.15921, Tfasc_v1.15922, Tfasc_v1.15950, Tfasc_v1.16160, Tfasc_v1.16172, Tfasc_v1.16241, Tfasc_v1.16457, Tfasc_v1.16496, Tfasc_v1.16898, Tfasc_v1.16908, Tfasc_v1.17032, Tfasc_v1.17049, Tfasc_v1.17261, Tfasc_v1.17446, Tfasc_v1.17702, Tfasc_v1.18217, Tfasc_v1.18220, Tfasc_v1.18552, Tfasc_v1.18603, Tfasc_v1.18802, Tfasc_v1.19507, Tfasc_v1.19757, Tfasc_v1.19758, Tfasc_v1.19787, Tfasc_v1.19788, Tfasc_v1.20296, Tfasc_v1.20422, Tfasc_v1.20469, Tfasc_v1.20638, Tfasc_v1.20665, Tfasc_v1.20768, Tfasc_v1.21170, Tfasc_v1.21417, Tfasc_v1.21518, Tfasc_v1.21596, Tfasc_v1.21614, Tfasc_v1.21952, Tfasc_v1.21975, Tfasc_v1.22131, Tfasc_v1.22334, Tfasc_v1.22452, Tfasc_v1.22619, Tfasc_v1.22621, Tfasc_v1.22883, Tfasc_v1.22977, Tfasc_v1.23030, Tfasc_v1.23256, Tfasc_v1.23321, Tfasc_v1.23785, Tfasc_v1.23980, Tfasc_v1.24220, Tfasc_v1.24536, Tfasc_v1.24637, Tfasc_v1.25919, Tfasc_v1.26066, Tfasc_v1.26445, Tfasc_v1.27147, Tfasc_v1.27763, Tfasc_v1.27893, Tfasc_v1.27981, Tfasc_v1.28204, Tfasc_v1.28372, Tfasc_v1.28841, Tfasc_v1.28857, Tfasc_v1.28984, Tfasc_v1.29224, Tfasc_v1.29300, Tfasc_v1.29339, Tfasc_v1.29340, Tfasc_v1.29628, Tfasc_v1.30548, Tfasc_v1.30653
MF	GO:0003724	RNA helicase activity	0.00284	OG0005531, OG0019239, OG0019298, OG0000553, OG0012947, OG0002447, OG0018577, OG0018194, OG0018718, OG0004479	Tfasc_v1.07756, Tfasc_v1.10846, Tfasc_v1.11912, Tfasc_v1.14728, Tfasc_v1.18380, Tfasc_v1.18603, Tfasc_v1.21417, Tfasc_v1.21518, Tfasc_v1.22131, Tfasc_v1.22883, Tfasc_v1.22977
MF	GO:0003979	UDP-glucose 6-dehydrogenase activity	0.0062	OG0000976	Tfasc_v1.04684, Tfasc_v1.23212
MF	GO:0010295	(+)-abscisic acid 8'-hydroxylase activity	0.0062	OG0018968, OG0014399	Tfasc_v1.08669, Tfasc_v1.28072
MF	GO:0004719	protein-L-isoaspartate (D-aspartate) O-methyltransferase activity	0.0062	OG0008023, OG0018900	Tfasc_v1.15062, Tfasc_v1.30442
MF	GO:0016207	4-coumarate-CoA ligase activity	0.0062	OG0016336	Tfasc_v1.08221, Tfasc_v1.08223
MF	GO:0030674	protein-macromolecule adaptor activity	0.00714	OG0006481, OG0012615, OG0001435, OG0013399, OG0018063, OG0000018, OG0009137	Tfasc_v1.01218, Tfasc_v1.01903, Tfasc_v1.09310, Tfasc_v1.10183, Tfasc_v1.10184, Tfasc_v1.10193, Tfasc_v1.23961, Tfasc_v1.29726
