Category	ID	Term	adj_pval	Orthogroups	Genes
CC	GO:0009507	chloroplast	0.001	OG0006458, OG0015370, OG0000456, OG0003844, OG0013584, OG0013578, OG0008471, OG0001638, OG0003196, OG0012884, OG0010928, OG0017148, OG0004640, OG0013490, OG0005779, OG0009035, OG0001771, OG0015865, OG0015761, OG0007617, OG0002472, OG0012011, OG0011593, OG0008787, OG0009626, OG0015725, OG0002429, OG0009228, OG0014847, OG0009314, OG0009338	Tfasc_v1.01177, Tfasc_v1.02310, Tfasc_v1.02541, Tfasc_v1.03475, Tfasc_v1.03590, Tfasc_v1.03613, Tfasc_v1.04688, Tfasc_v1.06737, Tfasc_v1.08668, Tfasc_v1.09243, Tfasc_v1.10915, Tfasc_v1.10944, Tfasc_v1.11328, Tfasc_v1.11330, Tfasc_v1.11639, Tfasc_v1.14032, Tfasc_v1.16473, Tfasc_v1.17140, Tfasc_v1.17934, Tfasc_v1.17972, Tfasc_v1.19894, Tfasc_v1.20559, Tfasc_v1.21626, Tfasc_v1.22894, Tfasc_v1.24035, Tfasc_v1.24937, Tfasc_v1.26916, Tfasc_v1.28736, Tfasc_v1.29384, Tfasc_v1.29628, Tfasc_v1.29956, Tfasc_v1.30029
CC	GO:0005794	Golgi apparatus	0.0032	OG0006474, OG0001166, OG0008579, OG0006243, OG0001581, OG0013839, OG0003951, OG0006007, OG0014941, OG0004441, OG0007848, OG0004468, OG0012226, OG0008876, OG0009503, OG0010022, OG0003882, OG0014326, OG0012280	Tfasc_v1.01198, Tfasc_v1.04024, Tfasc_v1.04503, Tfasc_v1.06045, Tfasc_v1.08086, Tfasc_v1.11117, Tfasc_v1.13213, Tfasc_v1.14424, Tfasc_v1.14593, Tfasc_v1.15893, Tfasc_v1.20442, Tfasc_v1.21274, Tfasc_v1.21336, Tfasc_v1.24214, Tfasc_v1.25211, Tfasc_v1.26653, Tfasc_v1.26719, Tfasc_v1.27102, Tfasc_v1.28463
CC	GO:0000932	P-body	0.0073	OG0005531, OG0013665, OG0010768	Tfasc_v1.07756, Tfasc_v1.07996, Tfasc_v1.11923
CC	GO:0005675	transcription factor TFIIH holo complex	0.0084	OG0018434, OG0015334	Tfasc_v1.05055, Tfasc_v1.30498
CC	GO:0000815	ESCRT III complex	0.0118	OG0015152, OG0002551	Tfasc_v1.11175, Tfasc_v1.30426
CC	GO:0005771	multivesicular body	0.0245	OG0015152, OG0002551	Tfasc_v1.11175, Tfasc_v1.30426
CC	GO:0043036	starch grain	0.0255	OG0005779, OG0009228	Tfasc_v1.14032, Tfasc_v1.29384
CC	GO:0032586	protein storage vacuole membrane	0.0382	OG0008579	Tfasc_v1.04503
CC	GO:0005880	nuclear microtubule	0.0382	OG0012470	Tfasc_v1.05059
CC	GO:0005634	nucleus	0.0429	OG0003065, OG0001312, OG0006600, OG0000976, OG0018434, OG0012470, OG0018471, OG0003031, OG0006087, OG0013142, OG0013107, OG0018953, OG0007189, OG0007203, OG0018045, OG0014135, OG0010916, OG0001098, OG0016587, OG0004745, OG0007913, OG0007995, OG0002764, OG0010147, OG0004981, OG0019518, OG0007714, OG0004468, OG0012115, OG0007492, OG0007416, OG0007311, OG0002368, OG0004186, OG0000608, OG0004843, OG0015335, OG0014457, OG0014255, OG0010064, OG0010088, OG0015719, OG0015725, OG0006843, OG0001958, OG0010514, OG0010237, OG0018311, OG0003674, OG0009228, OG0016016, OG0015334, OG0013424	Tfasc_v1.01175, Tfasc_v1.01433, Tfasc_v1.01446, Tfasc_v1.04684, Tfasc_v1.05055, Tfasc_v1.05059, Tfasc_v1.05606, Tfasc_v1.05814, Tfasc_v1.06434, Tfasc_v1.07584, Tfasc_v1.08275, Tfasc_v1.08447, Tfasc_v1.08970, Tfasc_v1.08996, Tfasc_v1.09916, Tfasc_v1.09919, Tfasc_v1.10918, Tfasc_v1.11708, Tfasc_v1.14076, Tfasc_v1.14686, Tfasc_v1.14868, Tfasc_v1.15004, Tfasc_v1.17110, Tfasc_v1.17521, Tfasc_v1.18813, Tfasc_v1.19700, Tfasc_v1.20141, Tfasc_v1.21274, Tfasc_v1.21420, Tfasc_v1.22343, Tfasc_v1.22491, Tfasc_v1.22679, Tfasc_v1.23001, Tfasc_v1.23015, Tfasc_v1.23422, Tfasc_v1.23968, Tfasc_v1.25589, Tfasc_v1.25689, Tfasc_v1.25696, Tfasc_v1.25823, Tfasc_v1.26743, Tfasc_v1.26801, Tfasc_v1.26901, Tfasc_v1.26916, Tfasc_v1.27779, Tfasc_v1.27982, Tfasc_v1.28715, Tfasc_v1.28879, Tfasc_v1.29340, Tfasc_v1.29351, Tfasc_v1.29384, Tfasc_v1.29900, Tfasc_v1.30498, Tfasc_v1.30605
