Category	ID	Term	adj_pval	Orthogroups	Genes
MF	GO:0004067	asparaginase activity	6.7e-05	OG0005386	Tfasc_v1.05294, Tfasc_v1.05298
MF	GO:0050619	phytochromobilin:ferredoxin oxidoreductase activity	0.0048	OG0006581	Tfasc_v1.01403
MF	GO:0033984	indole-3-glycerol-phosphate lyase activity	0.0048	OG0007849	Tfasc_v1.20454
MF	GO:0047987	hydroperoxide dehydratase activity	0.0048	OG0002321	Tfasc_v1.19374
MF	GO:0016702	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen	0.0083	OG0010815, OG0000806	Tfasc_v1.11834, Tfasc_v1.23382
MF	GO:0003677	DNA binding	0.0092	OG0003086, OG0018774, OG0003199, OG0008179, OG0011814, OG0005063, OG0019366, OG0011973, OG0011478, OG0008945, OG0000312, OG0009512, OG0006943, OG0009795, OG0016025	Tfasc_v1.01346, Tfasc_v1.01696, Tfasc_v1.08686, Tfasc_v1.09781, Tfasc_v1.12495, Tfasc_v1.13645, Tfasc_v1.18214, Tfasc_v1.21710, Tfasc_v1.23121, Tfasc_v1.24334, Tfasc_v1.25124, Tfasc_v1.25191, Tfasc_v1.27553, Tfasc_v1.28196, Tfasc_v1.30705
MF	GO:0008115	sarcosine oxidase activity	0.0095	OG0004541	Tfasc_v1.04910
MF	GO:0045330	aspartyl esterase activity	0.0107	OG0013333, OG0008811	Tfasc_v1.02415, Tfasc_v1.24095
MF	GO:0030599	pectinesterase activity	0.0113	OG0013333, OG0008811	Tfasc_v1.02415, Tfasc_v1.24095
MF	GO:0004497	monooxygenase activity	0.0128	OG0019261, OG0002321	Tfasc_v1.11173, Tfasc_v1.19374, Tfasc_v1.19375, Tfasc_v1.19379
MF	GO:0038199	ethylene receptor activity	0.0189	OG0009901	Tfasc_v1.03415
MF	GO:0047746	chlorophyllase activity	0.0189	OG0009915	Tfasc_v1.03388
MF	GO:0000064	L-ornithine transmembrane transporter activity	0.0189	OG0010946	Tfasc_v1.10880
MF	GO:0051740	ethylene binding	0.0189	OG0009901	Tfasc_v1.03415
MF	GO:0046524	sucrose-phosphate synthase activity	0.0189	OG0009472	Tfasc_v1.25345
MF	GO:0000254	C-4 methylsterol oxidase activity	0.0189	OG0019261	Tfasc_v1.11173
MF	GO:0003919	FMN adenylyltransferase activity	0.0235	OG0013529	Tfasc_v1.04841
MF	GO:0004792	thiosulfate sulfurtransferase activity	0.0235	OG0002934	Tfasc_v1.14157
MF	GO:0004834	tryptophan synthase activity	0.0235	OG0007849	Tfasc_v1.20454
MF	GO:0004367	glycerol-3-phosphate dehydrogenase [NAD+] activity	0.0235	OG0017836	Tfasc_v1.29426
MF	GO:0042910	xenobiotic transmembrane transporter activity	0.0263	OG0001503, OG0010507	Tfasc_v1.16245, Tfasc_v1.28689
MF	GO:0004097	catechol oxidase activity	0.0282	OG0001766	Tfasc_v1.26926
MF	GO:0030628	pre-mRNA 3'-splice site binding	0.0282	OG0000916	Tfasc_v1.18520
MF	GO:0004340	glucokinase activity	0.0328	OG0002210	Tfasc_v1.26542
MF	GO:0016157	sucrose synthase activity	0.0328	OG0009472	Tfasc_v1.25345
MF	GO:0019158	mannokinase activity	0.0328	OG0002210	Tfasc_v1.26542
MF	GO:0008134	transcription factor binding	0.0372	OG0005063, OG0009795	Tfasc_v1.13645, Tfasc_v1.28196
MF	GO:0016872	intramolecular lyase activity	0.0374	OG0015889	Tfasc_v1.05502
MF	GO:0005506	iron ion binding	0.0378	OG0003248, OG0019261, OG0002321	Tfasc_v1.09106, Tfasc_v1.11173, Tfasc_v1.19374, Tfasc_v1.19375, Tfasc_v1.19379
MF	GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	0.0402	OG0019261, OG0002321	Tfasc_v1.11173, Tfasc_v1.19374, Tfasc_v1.19375, Tfasc_v1.19379
MF	GO:0008144	drug binding	0.0465	OG0009975	Tfasc_v1.26564
MF	GO:0005536	glucose binding	0.0465	OG0002210	Tfasc_v1.26542
MF	GO:0046983	protein dimerization activity	0.049	OG0006471, OG0005063, OG0003605, OG0009975, OG0009795	Tfasc_v1.01192, Tfasc_v1.13645, Tfasc_v1.16348, Tfasc_v1.26564, Tfasc_v1.28196
MF	GO:0016701	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen	0.0499	OG0003248, OG0010815, OG0000806	Tfasc_v1.09106, Tfasc_v1.11834, Tfasc_v1.23382
CC	GO:0089701	U2AF complex	0.034	OG0000916	Tfasc_v1.18520
CC	GO:0034657	GID complex	0.034	OG0006468	Tfasc_v1.01196
CC	GO:0009331	glycerol-3-phosphate dehydrogenase complex	0.034	OG0017836	Tfasc_v1.29426
