chrom	start_window	end_window	perc_te
Scaffold_2199	6700001	6800000	43.811
Scaffold_2199	6800001	6900000	47.201
Scaffold_2199	6900001	7000000	38.852
Scaffold_2199	7000001	7100000	37.616
Scaffold_2199	7100001	7200000	65.999
Scaffold_2199	7200001	7300000	67.10300000000001
Scaffold_2199	7300001	7400000	55.631
Scaffold_2199	7400001	7500000	46.21
Scaffold_2199	7500001	7600000	40.439
Scaffold_2199	7600001	7700000	41.743
Scaffold_2199	7700001	7800000	54.99000000000001
Scaffold_2199	7800001	7900000	51.278999999999996
Scaffold_2199	7900001	8000000	66.369
Scaffold_2199	8000001	8100000	76.97699999999999
Scaffold_2199	8100001	8200000	81.289
Scaffold_2199	8200001	8300000	57.025000000000006
Scaffold_2199	8300001	8400000	72.966
Scaffold_2199	8400001	8500000	74.668
Scaffold_2199	8500001	8600000	79.965
Scaffold_2199	8600001	8700000	78.879
Scaffold_2199	8700001	8800000	58.677
Scaffold_2199	8800001	8900000	67.75099999999999
Scaffold_2199	8900001	9000000	58.879999999999995
Scaffold_2199	9000001	9100000	67.765
Scaffold_2199	9100001	9200000	72.899
Scaffold_2199	9200001	9300000	87.414
Scaffold_2199	9300001	9400000	89.017
Scaffold_2199	9400001	9500000	57.842000000000006
Scaffold_2199	9500001	9600000	81.595
Scaffold_2199	9600001	9700000	73.827
Scaffold_2199	9700001	9800000	84.36
Scaffold_2199	9800001	9900000	88.857
Scaffold_2199	9900001	10000000	82.75
Scaffold_2199	10000001	10100000	75.801
Scaffold_2199	10100001	10200000	86.21600000000001
Scaffold_2199	10200001	10300000	85.2
Scaffold_2199	10300001	10400000	88.747
Scaffold_2199	10400001	10500000	80.934
Scaffold_2199	10500001	10600000	86.332
Scaffold_2199	10600001	10700000	66.103
Scaffold_2199	10700001	10800000	92.047
Scaffold_2199	10800001	10900000	79.88
Scaffold_2199	10900001	11000000	77.184
Scaffold_2199	11000001	11100000	75.598
Scaffold_2199	11100001	11200000	63.626000000000005
Scaffold_2199	11200001	11300000	51.229
Scaffold_2199	11300001	11400000	87.852
Scaffold_2199	11400001	11500000	80.5
Scaffold_2199	11500001	11600000	79.607
Scaffold_2199	11600001	11700000	87.681
Scaffold_2199	11700001	11800000	89.038
Scaffold_2199	11800001	11900000	82.814
Scaffold_2199	11900001	12000000	79.809
Scaffold_2199	12000001	12100000	83.977
Scaffold_2199	12100001	12200000	71.082
Scaffold_2199	12200001	12300000	71.39
Scaffold_2199	12300001	12400000	75.59700000000001
Scaffold_2199	12400001	12500000	76.715
Scaffold_2199	12500001	12600000	84.744
Scaffold_2199	12600001	12700000	85.05
Scaffold_2199	12700001	12800000	68.556
Scaffold_2199	12800001	12900000	76.87
Scaffold_2199	12900001	13000000	82.331
Scaffold_2199	13000001	13100000	84.14399999999999
Scaffold_2199	13100001	13200000	88.023
Scaffold_2199	13200001	13300000	75.558
Scaffold_2199	13300001	13400000	73.819
Scaffold_2199	13400001	13500000	88.322
Scaffold_2199	13500001	13600000	76.339
Scaffold_2199	13600001	13700000	89.08
Scaffold_2199	13700001	13800000	84.028
Scaffold_2199	13800001	13900000	63.302
Scaffold_2199	13900001	14000000	82.544
Scaffold_2199	14000001	14100000	92.742
Scaffold_2199	14100001	14200000	79.144
Scaffold_2199	14200001	14300000	71.64
Scaffold_2199	14300001	14400000	81.27499999999999
Scaffold_2199	14400001	14500000	76.338
Scaffold_2199	14500001	14600000	92.703
Scaffold_2199	14600001	14700000	78.23400000000001
Scaffold_2199	14700001	14800000	89.73400000000001
Scaffold_2199	14800001	14900000	83.26
Scaffold_2199	14900001	15000000	71.566
Scaffold_2199	15000001	15100000	81.715
Scaffold_2199	15100001	15200000	81.889
Scaffold_2199	15200001	15300000	89.51599999999999
Scaffold_2199	15300001	15400000	55.495000000000005
Scaffold_2199	15400001	15500000	85.71600000000001
Scaffold_2199	15500001	15600000	88.75
Scaffold_2199	15600001	15700000	88.004
Scaffold_2199	15700001	15800000	89.617
Scaffold_2199	15800001	15900000	77.672
Scaffold_2199	15900001	16000000	88.723
Scaffold_2199	16000001	16100000	89.934
Scaffold_2199	16100001	16200000	78.121
Scaffold_2199	16200001	16300000	77.88199999999999
Scaffold_2199	16300001	16400000	81.062
Scaffold_2199	16400001	16500000	81.895
Scaffold_2199	16500001	16600000	88.285
Scaffold_2199	16600001	16700000	85.575
Scaffold_2199	16700001	16800000	90.554
Scaffold_2199	16800001	16900000	87.144
Scaffold_2199	16900001	17000000	73.496
Scaffold_2199	17000001	17100000	84.881
Scaffold_2199	17100001	17200000	63.221000000000004
Scaffold_2199	17200001	17300000	71.418
Scaffold_2199	17300001	17400000	86.268
Scaffold_2199	17400001	17500000	84.635
Scaffold_2199	17500001	17600000	76.077
Scaffold_2199	17600001	17700000	65.938
Scaffold_2199	17700001	17800000	74.698
Scaffold_2199	17800001	17900000	80.57600000000001
Scaffold_2199	17900001	18000000	63.319
Scaffold_2199	18000001	18100000	80.199
Scaffold_2199	18100001	18200000	85.559
Scaffold_2199	18200001	18300000	60.068999999999996
Scaffold_2199	18300001	18400000	81.416
Scaffold_2199	18400001	18500000	88.697
Scaffold_2199	18500001	18600000	59.236999999999995
Scaffold_2199	18600001	18700000	93.554
Scaffold_2199	18700001	18800000	92.16499999999999
Scaffold_2199	18800001	18900000	78.723
Scaffold_2199	18900001	19000000	81.527
Scaffold_2199	19000001	19100000	86.459
Scaffold_2199	19100001	19200000	86.327
Scaffold_2199	19200001	19300000	80.437
Scaffold_2199	19300001	19400000	81.55799999999999
Scaffold_2199	19400001	19500000	76.866
Scaffold_2199	19500001	19600000	82.678
Scaffold_2199	19600001	19700000	75.57199999999999
Scaffold_2199	19700001	19800000	49.921
Scaffold_2199	19800001	19900000	84.54
Scaffold_2199	19900001	20000000	80.583
Scaffold_2199	20000001	20100000	69.41000000000001
Scaffold_2199	20100001	20200000	79.667
Scaffold_2199	20200001	20300000	71.749
Scaffold_2199	20300001	20400000	83.627
Scaffold_2199	20400001	20500000	67.465
Scaffold_2199	20500001	20600000	92.24900000000001
Scaffold_2199	20600001	20700000	64.12400000000001
Scaffold_2199	20700001	20800000	82.157
Scaffold_2199	20800001	20900000	77.11099999999999
Scaffold_2199	20900001	21000000	74.839
Scaffold_2199	21000001	21100000	70.712
Scaffold_2199	21100001	21200000	54.623999999999995
Scaffold_2199	21200001	21300000	69.601
Scaffold_2199	21300001	21400000	81.839
Scaffold_2199	21400001	21500000	81.82300000000001
Scaffold_2199	21500001	21600000	92.621
Scaffold_2199	21600001	21700000	79.608
Scaffold_2199	21700001	21800000	82.177
Scaffold_2199	21800001	21900000	85.03399999999999
Scaffold_2199	21900001	22000000	70.99600000000001
Scaffold_2199	22000001	22100000	70.86200000000001
Scaffold_2199	22100001	22200000	76.52600000000001
Scaffold_2199	22200001	22300000	64.241
Scaffold_2199	22300001	22400000	80.0
Scaffold_2199	22400001	22500000	76.92099999999999
Scaffold_2199	22500001	22600000	87.484
Scaffold_2199	22600001	22700000	77.43900000000001
Scaffold_2199	22700001	22800000	82.19800000000001
Scaffold_2199	22800001	22900000	85.555
Scaffold_2199	22900001	23000000	81.504
Scaffold_2199	23000001	23100000	87.336
Scaffold_2199	23100001	23200000	83.17099999999999
Scaffold_2199	23200001	23300000	68.069
Scaffold_2199	23300001	23400000	82.331
Scaffold_2199	23400001	23500000	76.905
Scaffold_2199	23500001	23600000	81.594
Scaffold_2199	23600001	23700000	87.08
Scaffold_2199	23700001	23800000	93.66600000000001
Scaffold_2199	23800001	23900000	72.122
Scaffold_2199	23900001	24000000	88.529
Scaffold_2199	24000001	24100000	91.708
Scaffold_2199	24100001	24200000	72.42
Scaffold_2199	24200001	24300000	81.023
Scaffold_2199	24300001	24400000	64.113
Scaffold_2199	24400001	24500000	75.505
Scaffold_2199	24500001	24600000	89.56
Scaffold_2199	24600001	24700000	86.054
Scaffold_2199	24700001	24800000	63.336000000000006
Scaffold_2199	24800001	24900000	62.132
Scaffold_2199	24900001	25000000	75.913
Scaffold_2199	25000001	25100000	46.63
Scaffold_2199	25100001	25200000	51.605999999999995
Scaffold_2199	25200001	25300000	78.127
Scaffold_2199	25300001	25400000	60.099999999999994
Scaffold_2199	25400001	25500000	66.377
Scaffold_2199	25500001	25600000	41.648
Scaffold_2199	25600001	25700000	63.24999999999999
Scaffold_2199	25700001	25800000	62.892
Scaffold_2199	25800001	25900000	56.948
Scaffold_2199	25900001	26000000	56.52199999999999
Scaffold_2199	26000001	26100000	84.54599999999999
Scaffold_2199	26100001	26200000	56.620000000000005
Scaffold_2199	26200001	26300000	67.801
Scaffold_2199	26300001	26400000	79.339
Scaffold_2199	26400001	26500000	87.39
Scaffold_2199	26500001	26600000	76.363
Scaffold_2199	26600001	26700000	59.424
Scaffold_2199	26700001	26800000	60.414
Scaffold_2199	26800001	26900000	58.329
Scaffold_2199	26900001	27000000	75.279
Scaffold_2199	27000001	27100000	56.062
Scaffold_2199	27100001	27200000	62.522
Scaffold_2199	27200001	27300000	52.209
Scaffold_2199	27300001	27400000	63.164
Scaffold_2199	27400001	27500000	54.1
Scaffold_2199	27500001	27600000	69.596
Scaffold_2199	27600001	27700000	26.253999999999998
Scaffold_2199	27700001	27800000	29.736
Scaffold_2199	27800001	27900000	61.363
Scaffold_2199	27900001	28000000	33.312999999999995
Scaffold_2199	28000001	28100000	42.978
Scaffold_2199	28100001	28200000	42.996
Scaffold_2199	28200001	28300000	31.501
Scaffold_2199	28300001	28400000	27.090999999999998
Scaffold_2199	28400001	28500000	28.906
Scaffold_2199	28500001	28600000	22.095000000000002
Scaffold_2199	28600001	28700000	28.687
Scaffold_2199	28700001	28800000	31.243
Scaffold_2199	28800001	28900000	28.463
Scaffold_2199	28900001	29000000	25.637999999999998
Scaffold_2199	29000001	29100000	31.438
Scaffold_2199	29100001	29200000	25.162000000000003
Scaffold_2199	29200001	29300000	37.456
Scaffold_2199	29300001	29400000	37.496
Scaffold_2199	29400001	29500000	11.927
Scaffold_2199	29500001	29600000	22.291
Scaffold_2199	29600001	29700000	25.494
Scaffold_2199	29700001	29800000	38.998
Scaffold_2199	29800001	29900000	19.85
Scaffold_2199	29900001	30000000	26.93
Scaffold_2199	30000001	30100000	15.967
Scaffold_2199	30100001	30200000	24.831
Scaffold_2199	30200001	30300000	24.083
Scaffold_2199	30300001	30400000	31.554
Scaffold_2199	30400001	30500000	26.834000000000003
Scaffold_2199	30500001	30600000	20.321
Scaffold_2199	30600001	30700000	23.844
Scaffold_2199	30700001	30800000	29.932
Scaffold_2199	30800001	30900000	9.568999999999999
Scaffold_2199	30900001	31000000	23.842
Scaffold_2199	31000001	31100000	19.945
Scaffold_2199	31100001	31200000	13.238
Scaffold_2199	31200001	31300000	14.975
Scaffold_2199	31300001	31400000	16.1
Scaffold_2199	31400001	31500000	14.902999999999999
Scaffold_2199	31500001	31600000	9.459
Scaffold_2199	31600001	31700000	23.052
Scaffold_2199	31700001	31800000	13.605
Scaffold_2199	31800001	31900000	19.849
Scaffold_2199	31900001	32000000	32.01
Scaffold_2199	32000001	32100000	29.298999999999996
Scaffold_2199	32100001	32200000	30.122
Scaffold_658	1	100000	16.716
Scaffold_658	100001	200000	24.925
Scaffold_658	200001	300000	25.691000000000003
Scaffold_658	300001	400000	23.976
Scaffold_658	400001	500000	30.058
Scaffold_658	500001	600000	32.910000000000004
Scaffold_658	600001	700000	36.632999999999996
Scaffold_658	700001	800000	47.654
Scaffold_658	800001	900000	45.584
Scaffold_658	900001	1000000	22.252
Scaffold_658	1000001	1100000	27.309
Scaffold_658	1100001	1200000	49.284
Scaffold_658	1200001	1300000	40.410000000000004
Scaffold_658	1300001	1400000	40.117999999999995
Scaffold_658	1400001	1500000	30.272
Scaffold_658	1500001	1600000	18.634999999999998
Scaffold_658	1600001	1700000	30.781999999999996
Scaffold_658	1700001	1800000	43.247
Scaffold_658	1800001	1900000	22.124
Scaffold_658	1900001	2000000	25.393
Scaffold_658	2000001	2100000	28.862
Scaffold_658	2100001	2200000	12.403
Scaffold_658	2200001	2300000	27.11
Scaffold_658	2300001	2400000	20.265
Scaffold_658	2400001	2500000	36.754999999999995
Scaffold_658	2500001	2600000	77.679
Scaffold_658	2600001	2700000	39.245000000000005
Scaffold_658	2700001	2800000	57.684000000000005
Scaffold_658	2800001	2900000	41.281
Scaffold_658	2900001	3000000	22.169
Scaffold_658	3000001	3100000	35.971
Scaffold_658	3100001	3200000	33.694
Scaffold_658	3200001	3300000	28.608
Scaffold_658	3300001	3400000	35.191
Scaffold_658	3400001	3500000	25.971
Scaffold_658	3500001	3600000	25.596999999999998
Scaffold_658	3600001	3700000	23.724
Scaffold_658	3700001	3800000	24.698
Scaffold_658	3800001	3900000	20.835
Scaffold_658	3900001	4000000	30.925000000000004
Scaffold_658	4000001	4100000	37.488
Scaffold_658	4100001	4200000	29.508000000000003
Scaffold_658	4200001	4300000	29.558
Scaffold_658	4300001	4400000	23.415
Scaffold_658	4400001	4500000	23.919
Scaffold_658	4500001	4600000	9.445
Scaffold_658	4600001	4700000	24.55
Scaffold_658	4700001	4800000	23.28
Scaffold_658	4800001	4900000	29.720999999999997
Scaffold_658	4900001	5000000	25.805
Scaffold_658	5000001	5100000	28.769
Scaffold_658	5100001	5200000	39.353
Scaffold_658	5200001	5300000	46.617999999999995
Scaffold_658	5300001	5400000	39.65
Scaffold_658	5400001	5500000	27.578000000000003
Scaffold_658	5500001	5600000	32.872
Scaffold_658	5600001	5700000	13.531
Scaffold_658	5700001	5800000	26.473000000000003
Scaffold_658	5800001	5900000	16.095000000000002
Scaffold_658	5900001	6000000	37.397999999999996
Scaffold_658	6000001	6100000	39.169
Scaffold_658	6100001	6200000	40.245
Scaffold_658	6200001	6300000	38.49
Scaffold_658	6300001	6400000	40.867
Scaffold_658	6400001	6500000	45.98
Scaffold_658	6500001	6600000	38.695
Scaffold_658	6600001	6700000	42.857
Scaffold_658	6700001	6800000	33.068
Scaffold_658	6800001	6900000	51.611
Scaffold_658	6900001	7000000	35.33
Scaffold_658	7000001	7100000	55.11000000000001
Scaffold_658	7100001	7200000	39.373999999999995
Scaffold_658	7200001	7300000	47.063
Scaffold_658	7300001	7400000	64.654
Scaffold_658	7400001	7500000	61.855000000000004
Scaffold_658	7500001	7600000	55.164
Scaffold_658	7600001	7700000	46.161
Scaffold_658	7700001	7800000	67.974
Scaffold_658	7800001	7900000	51.251999999999995
Scaffold_658	7900001	8000000	77.869
Scaffold_658	8000001	8100000	55.123
Scaffold_658	8100001	8200000	57.655
Scaffold_658	8200001	8300000	67.321
Scaffold_658	8300001	8400000	41.882999999999996
Scaffold_658	8400001	8500000	47.269
Scaffold_658	8500001	8600000	32.861000000000004
Scaffold_658	8600001	8700000	48.117
Scaffold_658	8700001	8800000	77.908
Scaffold_658	8800001	8900000	57.655
Scaffold_658	8900001	9000000	63.217999999999996
Scaffold_658	9000001	9100000	55.120999999999995
Scaffold_658	9100001	9200000	50.719
Scaffold_658	9200001	9300000	48.597
Scaffold_658	9300001	9400000	63.376999999999995
Scaffold_658	9400001	9500000	73.969
Scaffold_658	9500001	9600000	65.12599999999999
Scaffold_658	9600001	9700000	85.15899999999999
Scaffold_658	9700001	9800000	65.08500000000001
Scaffold_658	9800001	9900000	62.849
Scaffold_658	9900001	10000000	76.869
Scaffold_658	10000001	10100000	70.468
Scaffold_658	10100001	10200000	54.19199999999999
Scaffold_658	10200001	10300000	67.74799999999999
Scaffold_658	10300001	10400000	60.194
Scaffold_658	10400001	10500000	83.64399999999999
Scaffold_658	10500001	10600000	72.232
Scaffold_658	10600001	10700000	66.411
Scaffold_658	10700001	10800000	75.561
Scaffold_658	10800001	10900000	71.574
Scaffold_658	10900001	11000000	54.56999999999999
Scaffold_658	11000001	11100000	64.588
Scaffold_658	11100001	11200000	67.54
Scaffold_658	11200001	11300000	49.275999999999996
Scaffold_658	11300001	11400000	59.68599999999999
Scaffold_658	11400001	11500000	67.857
Scaffold_658	11500001	11600000	74.452
Scaffold_658	11600001	11700000	84.763
Scaffold_658	11700001	11800000	77.031
Scaffold_658	11800001	11900000	68.554
Scaffold_658	11900001	12000000	77.486
Scaffold_658	12000001	12100000	84.314
Scaffold_658	12100001	12200000	78.289
Scaffold_658	12200001	12300000	82.753
Scaffold_658	12300001	12400000	71.063
Scaffold_658	12400001	12500000	76.93900000000001
Scaffold_658	12500001	12600000	85.556
Scaffold_658	12600001	12700000	78.448
Scaffold_658	12700001	12800000	56.922
Scaffold_658	12800001	12900000	59.953
Scaffold_658	12900001	13000000	76.089
Scaffold_658	13000001	13100000	75.372
Scaffold_658	13100001	13200000	63.176
Scaffold_658	13200001	13300000	66.339
Scaffold_658	13300001	13400000	77.217
Scaffold_658	13400001	13500000	83.842
Scaffold_658	13500001	13600000	86.777
Scaffold_658	13600001	13700000	76.074
Scaffold_658	13700001	13800000	68.054
Scaffold_658	13800001	13900000	81.83500000000001
Scaffold_658	13900001	14000000	79.693
Scaffold_658	14000001	14100000	68.271
Scaffold_658	14100001	14200000	79.592
Scaffold_658	14200001	14300000	88.822
Scaffold_658	14300001	14400000	89.359
Scaffold_658	14400001	14500000	83.807
Scaffold_658	14500001	14600000	48.879
Scaffold_658	14600001	14700000	52.051
Scaffold_658	14700001	14800000	69.765
Scaffold_658	14800001	14900000	61.757
Scaffold_658	14900001	15000000	69.678
Scaffold_658	15000001	15100000	80.113
Scaffold_658	15100001	15200000	71.29100000000001
Scaffold_658	15200001	15300000	73.452
Scaffold_658	15300001	15400000	81.21000000000001
Scaffold_658	15400001	15500000	71.926
Scaffold_658	15500001	15600000	80.97
Scaffold_658	15600001	15700000	72.921
Scaffold_658	15700001	15800000	82.50800000000001
Scaffold_658	15800001	15900000	88.03699999999999
Scaffold_658	15900001	16000000	82.056
Scaffold_658	16000001	16100000	85.861
Scaffold_658	16100001	16200000	79.839
Scaffold_658	16200001	16300000	85.958
Scaffold_658	16300001	16400000	83.04899999999999
Scaffold_658	16400001	16500000	70.919
Scaffold_658	16500001	16600000	93.697
Scaffold_658	16600001	16700000	86.402
Scaffold_658	16700001	16800000	87.252
Scaffold_658	16800001	16900000	92.53099999999999
Scaffold_658	16900001	17000000	86.197
Scaffold_658	17000001	17100000	91.716
Scaffold_658	17100001	17200000	90.188
Scaffold_658	17200001	17300000	84.98599999999999
Scaffold_658	17300001	17400000	86.698
Scaffold_658	17400001	17500000	81.217
Scaffold_658	17500001	17600000	89.25
Scaffold_658	17600001	17700000	82.074
Scaffold_658	17700001	17800000	76.032
Scaffold_658	17800001	17900000	61.129999999999995
Scaffold_658	17900001	18000000	77.199
Scaffold_658	18000001	18100000	84.369
Scaffold_658	18100001	18200000	77.278
Scaffold_658	18200001	18300000	76.822
Scaffold_658	18300001	18400000	78.82900000000001
Scaffold_658	18400001	18500000	73.394
Scaffold_658	18500001	18600000	76.019
Scaffold_658	18600001	18700000	50.958999999999996
Scaffold_658	18700001	18800000	82.63000000000001
Scaffold_658	18800001	18900000	76.084
Scaffold_658	18900001	19000000	89.385
Scaffold_658	19000001	19100000	86.816
Scaffold_658	19100001	19200000	78.757
Scaffold_658	19200001	19300000	74.735
Scaffold_658	19300001	19400000	81.15400000000001
Scaffold_658	19400001	19500000	67.314
Scaffold_658	19500001	19600000	80.35900000000001
Scaffold_658	19600001	19700000	85.979
Scaffold_658	19700001	19800000	75.437
Scaffold_658	19800001	19900000	67.393
Scaffold_658	19900001	20000000	61.053999999999995
Scaffold_658	20000001	20100000	74.504
Scaffold_658	20100001	20200000	84.80799999999999
Scaffold_658	20200001	20300000	76.455
Scaffold_658	20300001	20400000	80.83
Scaffold_658	20400001	20500000	88.79899999999999
Scaffold_658	20500001	20600000	72.612
Scaffold_658	20600001	20700000	63.998
Scaffold_658	20700001	20800000	88.363
Scaffold_658	20800001	20900000	91.473
Scaffold_658	20900001	21000000	83.65599999999999
Scaffold_658	21000001	21100000	82.538
Scaffold_658	21100001	21200000	69.69300000000001
Scaffold_658	21200001	21300000	67.11500000000001
Scaffold_658	21300001	21400000	71.317
Scaffold_658	21400001	21500000	81.964
Scaffold_658	21500001	21600000	70.184
Scaffold_658	21600001	21700000	85.973
Scaffold_658	21700001	21800000	80.774
Scaffold_658	21800001	21900000	91.34400000000001
Scaffold_658	21900001	22000000	88.55199999999999
Scaffold_658	22000001	22100000	87.302
Scaffold_658	22100001	22200000	65.50200000000001
Scaffold_658	22200001	22300000	69.422
Scaffold_658	22300001	22400000	73.99799999999999
Scaffold_658	22400001	22500000	68.271
Scaffold_658	22500001	22600000	66.869
Scaffold_658	22600001	22700000	88.49900000000001
Scaffold_658	22700001	22800000	70.846
Scaffold_658	22800001	22900000	77.35499999999999
Scaffold_658	22900001	23000000	78.611
Scaffold_658	23000001	23100000	46.104
Scaffold_658	23100001	23200000	55.826
Scaffold_658	23200001	23300000	79.296
Scaffold_658	23300001	23400000	91.711
Scaffold_658	23400001	23500000	66.13799999999999
Scaffold_658	23500001	23600000	82.538
Scaffold_658	23600001	23700000	65.16199999999999
Scaffold_658	23700001	23800000	83.94800000000001
Scaffold_658	23800001	23900000	77.93900000000001
Scaffold_658	23900001	24000000	67.43599999999999
Scaffold_658	24000001	24100000	76.875
Scaffold_658	24100001	24200000	67.889
Scaffold_658	24200001	24300000	59.556
Scaffold_658	24300001	24400000	59.084
Scaffold_658	24400001	24500000	71.0
Scaffold_658	24500001	24600000	81.874
Scaffold_658	24600001	24700000	72.721
Scaffold_658	24700001	24800000	56.662
Scaffold_658	24800001	24900000	66.646
Scaffold_658	24900001	25000000	78.123
Scaffold_658	25000001	25100000	83.135
Scaffold_658	25100001	25200000	82.659
Scaffold_658	25200001	25300000	89.904
Scaffold_658	25300001	25400000	69.715
Scaffold_658	25400001	25500000	75.937
Scaffold_658	25500001	25600000	71.951
Scaffold_658	25600001	25700000	59.785999999999994
Scaffold_658	25700001	25800000	75.055
Scaffold_658	25800001	25900000	57.945
Scaffold_658	25900001	26000000	73.3
Scaffold_658	26000001	26100000	66.83
Scaffold_658	26100001	26200000	64.979
Scaffold_658	26200001	26300000	48.789
Scaffold_658	26300001	26400000	59.699000000000005
Scaffold_658	26400001	26500000	62.558
Scaffold_658	26500001	26600000	63.365
Scaffold_658	26600001	26700000	66.762
Scaffold_658	26700001	26800000	63.491
Scaffold_658	26800001	26900000	57.321999999999996
Scaffold_658	26900001	27000000	51.855
Scaffold_658	27000001	27100000	49.043
Scaffold_658	27100001	27200000	52.928
Scaffold_658	27200001	27300000	75.213
Scaffold_658	27300001	27400000	52.28
Scaffold_658	27400001	27500000	57.141
Scaffold_658	27500001	27600000	81.989
Scaffold_658	27600001	27700000	71.798
Scaffold_658	27700001	27800000	79.952
Scaffold_658	27800001	27900000	62.897999999999996
Scaffold_658	27900001	28000000	50.449999999999996
Scaffold_658	28000001	28100000	42.349
Scaffold_658	28100001	28200000	42.104
Scaffold_658	28200001	28300000	43.671
Scaffold_658	28300001	28400000	52.031000000000006
Scaffold_658	28400001	28500000	28.845
Scaffold_658	28500001	28600000	40.142
Scaffold_658	28600001	28700000	41.845
Scaffold_658	28700001	28800000	43.801
Scaffold_658	28800001	28900000	46.400999999999996
Scaffold_658	28900001	29000000	56.459
Scaffold_658	29000001	29100000	35.015
Scaffold_658	29100001	29200000	39.660000000000004
Scaffold_658	29200001	29300000	40.207
Scaffold_658	29300001	29400000	63.222
Scaffold_658	29400001	29500000	47.838
Scaffold_658	29500001	29600000	38.068000000000005
Scaffold_658	29600001	29700000	33.579
Scaffold_658	29700001	29800000	40.77
Scaffold_658	29800001	29900000	44.342999999999996
Scaffold_658	29900001	30000000	58.544
Scaffold_658	30000001	30100000	59.467999999999996
Scaffold_658	30100001	30200000	52.504
Scaffold_658	30200001	30300000	29.037000000000003
Scaffold_658	30300001	30400000	42.699999999999996
Scaffold_658	30400001	30500000	28.864
Scaffold_658	30500001	30600000	69.43599999999999
Scaffold_658	30600001	30700000	62.631
Scaffold_658	30700001	30800000	36.173
Scaffold_658	30800001	30900000	20.678
Scaffold_658	30900001	31000000	41.098
Scaffold_658	31000001	31100000	48.776
Scaffold_658	31100001	31200000	21.546000000000003
Scaffold_658	31200001	31300000	27.325
Scaffold_658	31300001	31400000	28.096
Scaffold_658	31400001	31500000	20.909
Scaffold_658	31500001	31600000	8.857
Scaffold_658	31600001	31700000	24.091
Scaffold_2318	1	100000	56.932
Scaffold_2318	100001	200000	25.997999999999998
Scaffold_2318	200001	300000	27.361
Scaffold_2318	300001	400000	46.024
Scaffold_2318	400001	500000	36.706
Scaffold_2318	500001	600000	38.478
Scaffold_2318	600001	700000	29.343999999999998
Scaffold_2318	700001	800000	52.535
Scaffold_2318	800001	900000	60.606
Scaffold_2318	900001	1000000	23.48
Scaffold_2318	1000001	1100000	26.267000000000003
Scaffold_2318	1100001	1200000	14.286999999999999
